Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NC_010449.5	42218016	42332523	7	plus	CD2 associated protein	CD2AP	100154585	protein-coding	NM_001317083.1	NP_001304012.1	641	
NC_010449.5	42357184	42401773	7	plus	adhesion G-protein coupled receptor F2	ADGRF2	100621059	protein-coding	XM_013996166.2	XP_013851620.1	668	
NC_010449.5	42404522	42430271	7	plus	adhesion G protein-coupled receptor F4	ADGRF4	100620961	protein-coding	XM_003354824.4	XP_003354872.1	691	
NC_010449.5	42476125	42507181	7	plus	opsin-5	OPN5	100626620	protein-coding	XM_021100002.1	XP_020955661.1	353	
NC_010449.5	42570100	42770035	7	minus	patched domain-containing protein 4 isoform X1	PTCHD4	100626713	protein-coding	XM_021098806.1	XP_020954465.1	904	
NC_010449.5	43294772	43295864	7	plus	uncharacterized gene	LOC110261708	110261708	pseudogene				
NC_010449.5	43373637	43571135	7	minus	uncharacterized LOC102165477	LOC102165477	102165477	lncRNA	XR_304464.3			
NC_010449.5	43597313	43624603	7	minus	methylmalonyl CoA mutase	MUT	399535	protein-coding	NM_214405.1	NP_999570.1	750	
NC_010449.5	43624734	43639907	7	plus	centromere protein Q	CENPQ	100513550	protein-coding	XM_003128431.4	XP_003128479.1	269	
NC_010449.5	43641443	43659754	7	plus	glycine N-acyltransferase-like protein 3 isoform X1	GLYATL3	100516087	protein-coding	XM_021098810.1	XP_020954469.1	288	
NC_010449.5	43704152	43730944	7	minus	ammonium transporter Rh type A	RHAG	100516620	protein-coding	XM_003128440.4	XP_003128488.1	433	
NC_010449.5	43751174	43771050	7	minus	cysteine-rich secretory protein 2	CRISP2	397369	protein-coding	NM_001128437.1	NP_001121909.1	244	
NC_010449.5	43777035	43804624	7	minus	cysteine-rich secretory protein 3	CRISP3	100158244	protein-coding	XM_003128432.4	XP_003128480.1	245	
NC_010449.5	43795680	43806995	7	plus	uncharacterized LOC102166347	LOC102166347	102166347	lncRNA	XR_304466.3			
NC_010449.5	43839239	43840892	7	minus	phosphoglycerate kinase 2	PGK2	396673	protein-coding	NM_213782.1	NP_998947.1	417	
NC_010449.5	43883536	43911877	7	minus	cysteine rich secretory protein 1	CRISP1	396812	protein-coding	NM_001128434.2	NP_001121906.1	249	
NC_010449.5	43970402	43975033	7	minus	beta-defensin 133	DEFB133	110261535	protein-coding	XM_021098813.1	XP_020954472.1	83	
NC_010449.5	43982219	43993156	7	minus	defensin beta 114	DEFB114	100170135	protein-coding	NM_001129973.1	NP_001123445.1	69	
NC_010449.5	43999119	44000402	7	minus	beta-defensin 113	DEFB113	100302696	protein-coding	XM_021100003.1	XP_020955662.1	115	
NC_010449.5	44008804	44009329	7	minus	uncharacterized gene	LOC110261742	110261742	pseudogene				
NC_010449.5	44019705	44024322	7	minus	defensin, beta 110 locus	DEFB110	404702	protein-coding	NM_214443.1	NP_999608.1	67	
NC_010449.5	44031495	44041549	7	minus	beta-defensin 112	DEFB112	110261536	protein-coding	XM_021098814.1	XP_020954473.1	139	
NC_010449.5	44640281	44702561	7	plus	transcription factor AP-2-delta	TFAP2D	100155785	protein-coding	XM_003356639.4	XP_003356687.1	452	
NC_010449.5	44745653	44774563	7	plus	transcription factor AP-2 beta	TFAP2B	399526	protein-coding	NM_001244520.1	NP_001231449.1	460	
NC_010449.5	44853089	44854108	7	minus	LOW QUALITY PROTEIN: arginine-fifty homeobox-like	LOC100625957	100625957	protein-coding	XM_013986595.2	XP_013842049.1	238	
NC_010449.5	45297179	45307992	7	plus	uncharacterized LOC110261709	LOC110261709	110261709	lncRNA	XR_002346173.1			
NC_010449.5	45320127	45338811	7	minus	uncharacterized LOC110261537	LOC110261537	110261537	lncRNA	XR_002345755.1			
NC_010449.5	45447354	45925141	7	minus	fibrocystin isoform X1	PKHD1	100517169	protein-coding	XM_021098816.1	XP_020954475.1	4080	
NC_010449.5	45533303	45534728	7	minus	uncharacterized gene	LOC110261538	110261538	pseudogene				
NC_010449.5	45952792	45957405	7	minus	uncharacterized LOC110261539	LOC110261539	110261539	lncRNA	XR_002345757.1			
NC_010449.5	45976293	45976372	7	plus	microRNA 206	MIR206	100498780	miRNA	NR_035378.1			
NC_010449.5	45980138	45980217	7	plus	microRNA 133b	MIR133B	100498704	miRNA	NR_035379.1			
NC_010449.5	46013584	46017161	7	plus	interleukin 17A	IL17A	449530	protein-coding	NM_001005729.1	NP_001005729.1	153	
NC_010449.5	46058371	46066039	7	minus	interleukin-17F	IL17F	100037933	protein-coding	XM_013978026.2	XP_013833480.1	165	
NC_010449.5	46084648	46104425	7	minus	DNA replication licensing factor MCM3	MCM3	100154824	protein-coding	XM_001924813.6	XP_001924848.1	808	
NC_010449.5	46138512	46153688	7	minus	uncharacterized LOC106504432, transcript variant X1	LOC106504432	106504432	lncRNA	XR_001297884.2			
NC_010449.5	46228478	46231105	7	plus	progestin and adipoQ receptor family member VIII	PAQR8	396559	protein-coding	NM_213740.1	NP_998905.1	354	
NC_010449.5	46244915	46320261	7	plus	EF-hand domain-containing protein 1 isoform X1	EFHC1	100152550	protein-coding	XM_001928760.6	XP_001928795.3	640	
NC_010449.5	46323071	46325840	7	minus	uncharacterized protein LOC110261743	LOC110261743	110261743	protein-coding	XM_021100042.1	XP_020955701.1	288	
NC_010449.5	46323073	46406983	7	minus	translocating chain-associated membrane protein 2	TRAM2	100157796	protein-coding	XM_021098825.1	XP_020954484.1	370	
NC_010449.5	46425008	46507617	7	minus	uncharacterized LOC110261540, transcript variant X3	LOC110261540	110261540	lncRNA	XR_002345759.1			
NC_010449.5	46509724	46517735	7	plus	transmembrane protein 14A	TMEM14A	100512176	protein-coding	XM_003128796.4	XP_003128844.1	99	
NC_010449.5	46538743	46550781	7	minus	glutathione S-transferase alpha 1	GSTA1	397682	protein-coding	NM_214389.2	NP_999554.2	223	
NC_010449.5	46553813	46567596	7	minus	glutathione S-transferase alpha M14	LOC106504562	106504562	lncRNA	XR_002345763.1			
NC_010449.5	46571106	46588139	7	minus	glutathione S-transferase A1-like	LOC100526118	100526118	protein-coding	XM_003128792.4	XP_003128840.1	223	
NC_010449.5	46610466	46631202	7	minus	glutathione S-transferase A4	LOC100510917	100510917	protein-coding	XM_003128793.4	XP_003128841.1	222	
NC_010449.5	46635903	46656491	7	minus	glutathione S-transferase alpha 4	GSTA4	100152951	protein-coding	NM_001243379.1	NP_001230308.1	223	
NC_010449.5	46658671	46723286	7	minus	LOW QUALITY PROTEIN: serine/threonine-protein kinase ICK	ICK	100511822	protein-coding	XM_021098828.1	XP_020954487.1	629	
NC_010449.5	46706188	46720969	7	minus	uncharacterized protein LOC110261744	LOC110261744	110261744	protein-coding	XM_021100043.1	XP_020955702.1	235	
NC_010449.5	46723579	46748132	7	plus	F-box protein 9	FBXO9	100152568	protein-coding	NM_001160297.1	NP_001153769.1	438	
NC_010449.5	46767498	46798317	7	minus	chorion-specific transcription factor GCMa isoform X1	GCM1	414910	protein-coding	XM_001927486.7	XP_001927521.4	466	
NC_010449.5	46860768	46932945	7	minus	elongation of very long chain fatty acids protein 5	ELOVL5	100171403	protein-coding	XM_021098831.1	XP_020954490.1	299	
NC_010449.5	46936090	47039870	7	minus	uncharacterized LOC106504565	LOC106504565	106504565	lncRNA	XR_002345764.1			
NC_010449.5	46976385	46977300	7	plus	uncharacterized LOC106504564, transcript variant X2	LOC106504564	106504564	lncRNA	XR_001298145.2			
NC_010449.5	47220075	47222596	7	minus	uncharacterized LOC110261710, transcript variant X2	LOC110261710	110261710	lncRNA	XR_002346175.1			
NC_010449.5	47225862	47300005	7	minus	uncharacterized LOC110261711, transcript variant X2	LOC110261711	110261711	lncRNA	XR_002346177.1			
NC_010449.5	47338819	47359064	7	plus	LOW QUALITY PROTEIN: neuronal acetylcholine receptor subunit beta-4	CHRNB4	100157223	protein-coding	XM_005656244.3	XP_005656301.3	495	
NC_010449.5	47361710	47382743	7	plus	neuronal acetylcholine receptor subunit alpha-3	CHRNA3	100151989	protein-coding	XM_001925760.6	XP_001925795.3	505	
NC_010449.5	47382860	47425871	7	minus	neuronal acetylcholine receptor subunit alpha-5	CHRNA5	100156023	protein-coding	XM_021098834.1	XP_020954493.1	475	
NC_010449.5	47440576	47448599	7	minus	proteasome subunit alpha 4	PSMA4	397058	protein-coding	NM_001244468.1	NP_001231397.1	261	
NC_010449.5	47451822	47474778	7	minus	hydroxylysine kinase	HYKK	100155220	protein-coding	NM_001243547.1	NP_001230476.1	288	
NC_010449.5	47481539	47529199	7	minus	iron-responsive element binding protein 2	IREB2	100153993	protein-coding	NM_001167781.1	NP_001161253.1	964	
NC_010449.5	47602316	47608865	7	minus	cellular retinoic acid binding protein 1	CRABP1	100169745	protein-coding	NM_001128492.1	NP_001121964.1	137	
NC_010449.5	47641103	47661353	7	plus	WD repeat-containing protein 61 isoform X1	WDR61	100153204	protein-coding	XM_001927002.7	XP_001927037.1	305	
NC_010449.5	47660361	47674890	7	minus	DnaJ heat shock protein family (Hsp40) member A4	DNAJA4	397613	protein-coding	NM_214339.1	NP_999504.1	397	
NC_010449.5	47697874	47700283	7	plus	uncharacterized LOC110261541	LOC110261541	110261541	lncRNA	XR_002345765.1			
NC_010449.5	47705091	47760797	7	plus	long-chain-fatty-acid--CoA ligase ACSBG1	ACSBG1	100156446	protein-coding	XM_021098835.1	XP_020954494.1	698	
NC_010449.5	47759436	47778948	7	minus	isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial	IDH3A	100157242	protein-coding	XM_001927338.5	XP_001927373.4	366	
NC_010449.5	47807806	47813400	7	plus	LOW QUALITY PROTEIN: calcium and integrin-binding family member 2	CIB2	100156043	protein-coding	XM_021098837.1	XP_020954496.1	144	
NC_010449.5	47812996	47824926	7	minus	SH2 domain-containing protein 7 isoform X2	SH2D7	100154016	protein-coding	XM_001925115.4	XP_001925150.2	452	
NC_010449.5	47839380	47927287	7	plus	TBC1 domain family member 2B isoform X1	TBC1D2B	100156840	protein-coding	XM_021098840.1	XP_020954499.1	975	
NC_010449.5	47919398	47994528	7	minus	A disintegrin and metalloproteinase with thrombospondin motifs 7 isoform X1	ADAMTS7	100154398	protein-coding	XM_021098838.1	XP_020954497.1	1665	
NC_010449.5	47991495	48002759	7	plus	uncharacterized LOC110261542	LOC110261542	110261542	lncRNA	XR_002345766.1			
NC_010449.5	48010675	48013538	7	plus	relaxin-3 receptor 1-like	LOC100624250	100624250	protein-coding	XM_005656264.2	XP_005656321.2	394	
NC_010449.5	48043589	48043661	7	plus	tRNA-Lys	TRNAK-CUU	110261807	tRNA				
NC_010449.5	48050050	48075799	7	plus	mortality factor 4-like protein 1 isoform X2	MORF4L1	100154823	protein-coding	XM_001927741.5	XP_001927776.1	323	
NC_010449.5	48084882	48106072	7	minus	cathepsin H	CTSH	396969	protein-coding	NM_213929.2	NP_999094.1	335	
NC_010449.5	48121415	48246749	7	minus	ras-specific guanine nucleotide-releasing factor 1 isoform X2	RASGRF1	100157221	protein-coding	XM_003128446.6	XP_003128494.3	1257	
NC_010449.5	48273051	48303296	7	plus	uncharacterized LOC110261543	LOC110261543	110261543	lncRNA	XR_002345767.1			
NC_010449.5	48340823	48349334	7	plus	uncharacterized LOC106507693	LOC106507693	106507693	lncRNA	XR_002345768.1			
NC_010449.5	48345017	48345099	7	plus	microRNA 184	MIR184	100170407	miRNA	NR_031535.1			
NC_010449.5	48363354	48431547	7	minus	uncharacterized LOC110261544, transcript variant X2	LOC110261544	110261544	lncRNA	XR_002345769.1			
NC_010449.5	48404846	48421101	7	plus	ankyrin repeat domain-containing protein 34C	ANKRD34C	100156422	protein-coding	XM_005656254.3	XP_005656311.1	535	
NC_010449.5	48431629	48442247	7	plus	transmembrane p24 trafficking protein 3	TMED3	100155219	protein-coding	NM_001204363.1	NP_001191292.1	216	
NC_010449.5	48501067	48539300	7	plus	UPF0258 protein KIAA1024 homolog	KIAA1024	100622753	protein-coding	XM_013988990.2	XP_013844444.1	917	
NC_010449.5	48558016	48587165	7	minus	uncharacterized LOC106507695	LOC106507695	106507695	lncRNA	XR_002345771.1			
NC_010449.5	48560798	48563187	7	minus	LOW QUALITY PROTEIN: aurora kinase A-like	LOC100158035	100158035	protein-coding	XM_013988994.2	XP_013844448.1	387	
NC_010449.5	48717518	48873492	7	minus	5-formyltetrahydrofolate cyclo-ligase isoform X1	LOC102167410	102167410	protein-coding	XM_021098846.1	XP_020954505.1	203	
NC_010449.5	48887227	48897667	7	minus	BCL2 related protein A1	BCL2A1	100156860	protein-coding	NM_001164511.2	NP_001157983.1	175	
NC_010449.5	48967402	49034711	7	plus	AN1-type zinc finger protein 6 isoform X2	ZFAND6	100155656	protein-coding	XM_003482216.4	XP_003482264.1	208	
NC_010449.5	49047833	49087790	7	plus	fumarylacetoacetase	FAH	100623036	protein-coding	XM_003356648.4	XP_003356696.1	419	
NC_010449.5	49067593	49067664	7	minus	tRNA-Lys	TRNAK-UUU	110261886	tRNA				
NC_010449.5	49099838	49150374	7	minus	uncharacterized LOC102157546, transcript variant X2	LOC102157546	102157546	lncRNA	XR_002345774.1			
NC_010449.5	49259118	49450471	7	plus	aryl hydrocarbon receptor nuclear translocator 2 isoform X3	ARNT2	100157219	protein-coding	XM_001926072.6	XP_001926107.4	892	
NC_010449.5	49540698	49599323	7	plus	protein ABHD17C	ABHD17C	100522555	protein-coding	XM_003128448.4	XP_003128496.1	330	
NC_010449.5	49622534	49792547	7	plus	cell migration-inducing and hyaluronan-binding protein	CEMIP	100738461	protein-coding	XM_021098863.1	XP_020954522.1	1361	
NC_010449.5	49807309	49817725	7	minus	LDLR chaperone MESD	MESDC2	100157638	protein-coding	XM_001928863.5	XP_001928898.1	232	
NC_010449.5	49819890	49833949	7	minus	uncharacterized protein LOC102161353	LOC102161353	102161353	protein-coding	XM_021100044.1	XP_020955703.1	501	
NC_010449.5	49833640	49835735	7	plus	mesoderm development candidate 1	MESDC1	100152002	protein-coding	NM_001258293.1	NP_001245222.1	363	
NC_010449.5	49905527	49911140	7	minus	uncharacterized LOC106507704	LOC106507704	106507704	lncRNA	XR_001303895.2			
NC_010449.5	49912450	49940708	7	plus	cilia and flagella associated protein 161	CFAP161	100156420	protein-coding	NM_001243619.1	NP_001230548.1	314	
NC_010449.5	49973937	50102346	7	plus	interleukin 16	IL16	396589	protein-coding	NM_213751.1	NP_998916.1	635	
NC_010449.5	50107033	50118652	7	minus	stAR-related lipid transfer protein 5	STARD5	100523317	protein-coding	XM_003128449.4	XP_003128497.1	213	
NC_010449.5	50128522	50184061	7	minus	transmembrane channel-like protein 3	TMC3	100152791	protein-coding	XM_001928958.5	XP_001928993.3	1093	
NC_010449.5	50239481	50239816	7	minus	uncharacterized gene	LOC100152420	100152420	pseudogene				
NC_010449.5	50442365	50442991	7	minus	60S ribosomal protein L35a-like	LOC102160759	102160759	protein-coding	XM_005656270.1	XP_005656327.1	112	
NC_010449.5	50747828	50753119	7	minus	RNA-binding protein MEX3B isoform X1	MEX3B	110261545	protein-coding	XM_021098868.1	XP_020954527.1	576	
NC_010449.5	50839725	50977024	7	minus	elongation factor-like GTPase 1	EFL1	100155652	protein-coding	XM_021098870.1	XP_020954529.1	1120	
NC_010449.5	50977040	50999026	7	plus	stabilizer of axonemal microtubules 2 isoform X1	SAXO2	100513023	protein-coding	XM_003356653.4	XP_003356701.3	455	
NC_010449.5	51006356	51363855	7	minus	ADAMTS-like protein 3 isoform X1	ADAMTSL3	100157238	protein-coding	XM_021098873.1	XP_020954532.1	1665	
NC_010449.5	51381091	51514253	7	minus	endophilin-A3 isoform X1	SH3GL3	100157660	protein-coding	XM_001929079.5	XP_001929114.2	347	
NC_010449.5	51492215	51494737	7	plus	uncharacterized gene	LOC102161913	102161913	pseudogene				
NC_010449.5	51540006	51731921	7	minus	uncharacterized LOC106504434, transcript variant X2	LOC106504434	106504434	lncRNA	XR_002345777.1			
NC_010449.5	51651179	51679781	7	plus	zinc finger protein basonuclin-1 isoform X1	BNC1	100156444	protein-coding	XM_003128450.4	XP_003128498.2	964	
NC_010449.5	51730898	51818666	7	plus	hepatoma-derived growth factor-related protein 3 isoform X1	HDGFL3	110261546	protein-coding	XM_021098881.1	XP_020954540.1	203	
NC_010449.5	51815109	51844938	7	minus	transmembrane 6 superfamily member 1 isoform X2	TM6SF1	100155238	protein-coding	XM_001929144.5	XP_001929179.1	370	
NC_010449.5	51877446	51925886	7	plus	BTB/POZ domain-containing protein 1	BTBD1	100154013	protein-coding	XM_001929165.5	XP_001929200.1	484	
NC_010449.5	51929349	51935724	7	plus	UPF0235 protein C15orf40 homolog	C7H15orf40	100152820	protein-coding	XM_001929182.5	XP_001929217.2	154	
NC_010449.5	51948190	51953605	7	minus	RNMT-activating mini protein	FAM103A1	100524876	protein-coding	XM_003128452.4	XP_003128500.1	118	
NC_010449.5	52001253	52104426	7	plus	homer protein homolog 2 isoform X4	HOMER2	100156419	protein-coding	XM_001927296.5	XP_001927331.2	343	
NC_010449.5	52108867	52140333	7	minus	WASP homolog-associated protein with actin, membranes and microtubules	WHAMM	100153988	protein-coding	XM_001927315.5	XP_001927350.1	809	
NC_010449.5	52144469	52194142	7	plus	fibronectin type III and SPRY domain-containing protein 2 isoform X1	FSD2	100513991	protein-coding	XM_021098894.1	XP_020954553.1	770	
NC_010449.5	52194114	52202650	7	minus	uncharacterized LOC102161631, transcript variant X3	LOC102161631	102161631	lncRNA	XR_001297889.2			
NC_010449.5	52196776	52196855	7	minus	microRNA 1839	MIR1839	100498747	miRNA	NR_035401.1			
NC_010449.5	52202649	52294154	7	plus	AP-3 complex subunit beta-2	AP3B2	100154412	protein-coding	XM_021098887.1	XP_020954546.1	1085	
NC_010449.5	52216381	52217712	7	minus	uncharacterized gene	LOC100158061	100158061	pseudogene				
NC_010449.5	52329054	52382408	7	plus	cytoplasmic polyadenylation element binding protein 1	CPEB1	100048944	protein-coding	NM_001097510.1	NP_001090979.1	566	
NC_010449.5	52332003	52353934	7	minus	uncharacterized LOC110261547, transcript variant X2	LOC110261547	110261547	lncRNA	XR_002345780.1			
NC_010449.5	52386342	52389003	7	plus	ribosomal protein S17	RPS17	414392	protein-coding	NM_001001634.1	NP_001001634.1	135	
NC_010449.5	52410766	52558482	7	minus	high affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8A isoform X1	PDE8A	100514527	protein-coding	XM_021098897.1	XP_020954556.1	837	
NC_010449.5	52466406	52467387	7	minus	insulin induced gene 2 pseudogene	INSIG2	403160	pseudogene				
NC_010449.5	52556253	52556336	7	plus	microRNA 9848	MIR9848	104796118	miRNA	NR_128542.1			
NC_010449.5	52606428	52652928	7	minus	solute carrier family 28 member 1	SLC28A1	397200	protein-coding	NM_214112.1	NP_999277.1	647	
NC_010449.5	52638896	52640204	7	plus	uncharacterized gene	LOC100623503	100623503	pseudogene				
NC_010449.5	52667342	52718775	7	minus	alpha-protein kinase 3	ALPK3	110261548	protein-coding	XM_021098900.1	XP_020954559.1	1679	
NC_010449.5	52731690	52793950	7	minus	zinc finger protein 592	ZNF592	100620894	protein-coding	XM_021098901.1	XP_020954560.1	1264	
NC_010449.5	52815527	52825377	7	plus	uncharacterized LOC110261550	LOC110261550	110261550	lncRNA	XR_002345782.1			
NC_010449.5	52829267	52872008	7	plus	signal peptidase complex catalytic subunit SEC11A	SEC11A	100622744	protein-coding	XM_021098904.1	XP_020954563.1	179	
NC_010449.5	52880817	52886651	7	plus	neuromedin B	NMB	100141313	protein-coding	NM_001123145.1	NP_001116617.1	121	
NC_010449.5	52887468	52904147	7	plus	WD repeat-containing protein 73	WDR73	100622907	protein-coding	XM_021098905.1	XP_020954564.1	370	
NC_010449.5	52910839	52958007	7	minus	zinc finger and SCAN domain-containing protein 2	ZSCAN2	100622996	protein-coding	XM_021098907.1	XP_020954566.1	615	
NC_010449.5	52985669	52994797	7	plus	zinc finger protein 774	ZNF774	100624056	protein-coding	XM_021098908.1	XP_020954567.1	484	
NC_010449.5	53020479	53129964	7	plus	ras GTPase-activating-like protein IQGAP1	IQGAP1	100157656	protein-coding	XM_021098910.1	XP_020954569.1	1657	
NC_010449.5	53146317	53255985	7	plus	CREB-regulated transcription coactivator 3 isoform X1	CRTC3	100621206	protein-coding	XM_021098911.1	XP_020954570.1	619	
NC_010449.5	53317515	53412649	7	plus	Bloom syndrome RecQ like helicase	BLM	100141304	protein-coding	NM_001123084.1	NP_001116556.1	1426	
NC_010449.5	53455634	53472791	7	plus	furin isoform X2	FURIN	100156882	protein-coding	XM_001929347.4	XP_001929382.1	797	
NC_010449.5	53472947	53485084	7	plus	tyrosine-protein kinase Fes/Fps isoform X2	FES	100155631	protein-coding	XM_001929355.4	XP_001929390.1	822	
NC_010449.5	53498917	53519512	7	plus	alpha-mannosidase 2x isoform X6	MAN2A2	100154397	protein-coding	XM_001929378.5	XP_001929413.2	1167	
NC_010449.5	53525984	53527913	7	minus	HD domain containing 3	HDDC3	100153189	protein-coding	NM_001243409.1	NP_001230338.1	179	
NC_010449.5	53530914	53545960	7	plus	unc-45 myosin chaperone A	UNC45A	100151986	protein-coding	NM_001185069.1	NP_001171998.1	944	
NC_010449.5	53546666	53557718	7	plus	RCC1 domain-containing protein 1 isoform X3	RCCD1	100155673	protein-coding	XM_001927535.5	XP_001927570.2	385	
NC_010449.5	53592763	53634214	7	plus	urocanate hydratase 1	UROC1	100157217	protein-coding	NM_001244219.1	NP_001231148.1	676	
NC_010449.5	53635840	53637712	7	plus	uncharacterized LOC106510116	LOC106510116	106510116	lncRNA	XR_001308313.2			
NC_010449.5	53640335	53672580	7	plus	ZXD family zinc finger C	ZXDC	100156021	protein-coding	NM_001244222.1	NP_001231151.1	842	
NC_010449.5	53672131	53741033	7	minus	solute carrier family 41 member 3 isoform X1	SLC41A3	100154393	protein-coding	XM_021098938.1	XP_020954597.1	547	
NC_010449.5	53748585	53794777	7	minus	aldehyde dehydrogenase 1 family member L1	ALDH1L1	100622210	protein-coding	NM_001244647.1	NP_001231576.1	901	
NC_010449.5	53796490	53846174	7	minus	uncharacterized LOC106508724	LOC106508724	106508724	lncRNA	XR_002345795.1			
NC_010449.5	53877813	53890558	7	minus	Kruppel like factor 15	KLF15	100174957	protein-coding	NM_001134349.2	NP_001127821.1	412	
NC_010449.5	53890649	53907697	7	plus	uncharacterized LOC102164647, transcript variant X2	LOC102164647	102164647	lncRNA	XR_001305738.2			
NC_010449.5	53909353	53949648	7	plus	cilia- and flagella-associated protein 100 isoform X1	CFAP100	100155072	protein-coding	XM_021098946.1	XP_020954605.1	693	
NC_010449.5	53997469	54017612	7	minus	uncharacterized LOC100736711, transcript variant X3	LOC100736711	100736711	lncRNA	XR_002345797.1			
NC_010449.5	54022504	54028447	7	minus	uncharacterized gene	LOC110255284	110255284	pseudogene				
NC_010449.5	54039409	54046537	7	minus	uncharacterized LOC110261551	LOC110261551	110261551	lncRNA	XR_002345800.1			
NC_010449.5	54061328	54063039	7	plus	uncharacterized gene	LOC102164116	102164116	pseudogene				
NC_010449.5	54085096	54087015	7	plus	uncharacterized gene	LOC100154265	100154265	pseudogene				
NC_010449.5	54108754	54110398	7	minus	myeloid-associated differentiation marker-like	LOC110261552	110261552	protein-coding	XM_021098953.1	XP_020954612.1	323	
NC_010449.5	54124213	54125511	7	minus	myeloid-associated differentiation marker-like	LOC100520032	100520032	protein-coding	XM_003128471.2	XP_003128519.1	328	
NC_010449.5	54133613	54146505	7	plus	myeloid-associated differentiation marker-like	LOC100155865	100155865	protein-coding	XM_021100046.1	XP_020955705.1	476	
NC_010449.5	54160164	54162815	7	plus	LOW QUALITY PROTEIN: myeloid-associated differentiation marker-like	LOC100737016	100737016	protein-coding	XM_021100047.1	XP_020955706.1	321	
NC_010449.5	54178736	54182408	7	minus	myeloid-associated differentiation marker-like	LOC106504436	106504436	protein-coding	XM_021098954.1	XP_020954613.1	309	
NC_010449.5	54197396	54203024	7	plus	myeloid-associated differentiation marker-like	LOC100736871	100736871	protein-coding	XM_021098955.1	XP_020954614.1	325	
NC_010449.5	54240120	54241213	7	minus	LOW QUALITY PROTEIN: myeloid-associated differentiation marker-like	LOC100736822	100736822	protein-coding	XM_021100048.1	XP_020955707.1	315	
NC_010449.5	54244429	54245507	7	plus	myeloid-associated differentiation marker-like	LOC100737631	100737631	protein-coding	XM_021098956.1	XP_020954615.1	301	
NC_010449.5	54267572	54270462	7	minus	myeloid-associated differentiation marker-like	LOC100156674	100156674	protein-coding	XM_003356661.2	XP_003356709.1	311	
NC_010449.5	54275607	54277300	7	minus	LOW QUALITY PROTEIN: myeloid-associated differentiation marker-like	LOC100152264	100152264	protein-coding	XM_021100049.1	XP_020955708.1	202	
NC_010449.5	54277664	54278402	7	minus	myeloid-associated differentiation marker-like	LOC110261553	110261553	protein-coding	XM_021098957.1	XP_020954616.1	125	
NC_010449.5	54289970	54312885	7	minus	uncharacterized gene	LOC100155069	100155069	pseudogene				
NC_010449.5	54322367	54323644	7	minus	myeloid-associated differentiation marker-like	LOC100153863	100153863	protein-coding	XM_013997061.2	XP_013852515.2	287	
NC_010449.5	54449830	54520606	7	plus	aggrecan	ACAN	397255	protein-coding	NM_001164652.1	NP_001158124.1	2284	
NC_010449.5	54519790	54537429	7	minus	hyaluronan and proteoglycan link protein 3 isoform X1	HAPLN3	100157078	protein-coding	XM_001925622.7	XP_001925657.4	470	
NC_010449.5	54539970	54554885	7	minus	milk fat globule-EGF factor 8 protein	MFGE8	397545	protein-coding	NM_001122984.1	NP_001116456.1	431	
NC_010449.5	54654255	54655512	7	minus	uncharacterized LOC102161272	LOC102161272	102161272	misc_RNA	XR_001308352.2			
NC_010449.5	54655694	54776140	7	plus	monoacylglycerol lipase ABHD2	ABHD2	100153434	protein-coding	XM_001925989.7	XP_001926024.1	425	
NC_010449.5	54783965	54800008	7	minus	retinaldehyde-binding protein 1 isoform X1	RLBP1	100521278	protein-coding	XM_003356660.4	XP_003356708.1	348	
NC_010449.5	54811024	54889992	7	plus	Fanconi anemia group I protein	FANCI	100156260	protein-coding	XM_001926870.6	XP_001926905.3	1326	
NC_010449.5	54889150	54907167	7	minus	DNA polymerase subunit gamma-1	POLG	100157469	protein-coding	XM_001927064.5	XP_001927099.1	1224	
NC_010449.5	54907093	54907165	7	plus	tRNA-Arg	TRNAR-UCG	110261808	tRNA				
NC_010449.5	54948452	54948532	7	plus	microRNA 9-3	MIR9-3	104796809	miRNA	NR_128410.1			
NC_010449.5	54952066	54978146	7	plus	uncharacterized LOC106510139	LOC106510139	106510139	lncRNA	XR_002345803.1			
NC_010449.5	54982286	55004789	7	plus	uncharacterized protein LOC106510141	LOC106510141	106510141	protein-coding	XM_021100050.1	XP_020955709.1	149	
NC_010449.5	55046244	55071504	7	minus	Rh family C glycoprotein	RHCG	733644	protein-coding	NM_001044577.1	NP_001038042.1	460	
NC_010449.5	55142957	55200259	7	plus	treslin	TICRR	100154672	protein-coding	XM_021098959.1	XP_020954618.1	1896	
NC_010449.5	55200591	55220237	7	minus	kinesin-like protein KIF7 isoform X1	KIF7	100624604	protein-coding	XM_021098960.1	XP_020954619.1	1356	
NC_010449.5	55237517	55250797	7	minus	perilipin 1	PLIN1	654411	protein-coding	NM_001038638.1	NP_001033727.1	516	
NC_010449.5	55249039	55256411	7	plus	uncharacterized LOC106510160	LOC106510160	106510160	lncRNA	XR_001308377.2			
NC_010449.5	55256239	55264253	7	minus	peroxisomal membrane protein 11A isoform X1	PEX11A	100157485	protein-coding	XM_005653526.3	XP_005653583.1	247	
NC_010449.5	55264240	55316396	7	plus	WD repeat-containing protein 93 isoform X1	WDR93	100156276	protein-coding	XM_013997115.2	XP_013852569.2	696	
