Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NW_005871307.1	1357382	1359106		minus	F-box only protein 31-like	LOC111827978	111827978	protein-coding	XM_023762731.1	XP_023618499.1	164	
NW_005871307.1	1412202	1413088		minus	uncharacterized gene	LOC111827979	111827979	pseudogene				
NW_005871307.1	1523955	1714500		plus	ras-responsive element-binding protein 1 isoform X1	RREB1	102435459	protein-coding	XM_006099107.3	XP_006099169.1	1762	
NW_005871307.1	1556749	1557580		plus	uncharacterized gene	LOC102437922	102437922	pseudogene				
NW_005871307.1	1565418	1569885		minus	uncharacterized LOC106698905	LOC106698905	106698905	lncRNA	XR_001350302.2			
NW_005871308.1	7	13362		minus	peptidyl-prolyl cis-trans isomerase E isoform X3	LOC102424120	102424120	protein-coding	XM_006099151.3	XP_006099213.2	234	
NW_005871308.1	33614	41063		plus	LOW QUALITY PROTEIN: hippocalcin-like protein 4	HPCAL4	102438236	protein-coding	XM_014464658.2	XP_014320144.1	191	
NW_005871308.1	49826	67152		plus	cytosolic 5'-nucleotidase 1A	NT5C1A	102438549	protein-coding	XM_006099113.3	XP_006099175.1	367	
NW_005871308.1	82556	83333		plus	uncharacterized gene	LOC102424433	102424433	pseudogene				
NW_005871308.1	94099	103440		plus	hairy/enhancer-of-split related with YRPW motif-like protein	HEYL	102438851	protein-coding	XM_014464652.2	XP_014320138.1	325	
NW_005871308.1	135751	151131		plus	polyadenylate-binding protein 4 isoform X1	PABPC4	102439041	protein-coding	XM_006099114.2	XP_006099176.1	660	
NW_005871308.1	144363	144496		plus	small nucleolar RNA SNORA55	LOC111827993	111827993	snoRNA	XR_002831738.1			
NW_005871308.1	152002	173252		plus	peptidyl-prolyl cis-trans isomerase E-like	LOC111827987	111827987	protein-coding	XM_023762765.1	XP_023618533.1	136	
NW_005871308.1	160294	161108		plus	uncharacterized gene	LOC111827986	111827986	pseudogene				
NW_005871308.1	164749	165885		minus	uncharacterized gene	LOC102425372	102425372	pseudogene				
NW_005871308.1	173802	173905		plus	U6 spliceosomal RNA	LOC111827992	111827992	snRNA	XR_002831737.1			
NW_005871308.1	177522	198047		minus	LOW QUALITY PROTEIN: bone morphogenetic protein 8B	LOC102426008	102426008	protein-coding	XM_006109788.3	XP_006109850.2	366	
NW_005871308.1	185914	189675		minus	uncharacterized gene	LOC102440218	102440218	pseudogene				
NW_005871308.1	210617	378282		minus	microtubule-actin cross-linking factor 1 isoform X1	MACF1	102440534	protein-coding	XM_023762769.1	XP_023618537.1	7329	
NW_005871308.1	273739	277961		minus	LOW QUALITY PROTEIN: uncharacterized protein KIAA0754 homolog	KIAA0754	111827988	protein-coding	XM_023762775.1	XP_023618543.1	1292	
NW_005871308.1	355289	355392		minus	U6 spliceosomal RNA	LOC111827991	111827991	snRNA	XR_002831736.1			
NW_005871308.1	484852	486639		minus	uncharacterized LOC106698908	LOC106698908	106698908	lncRNA	XR_001350303.2			
NW_005871308.1	568113	573770		minus	NADH dehydrogenase [ubiquinone] iron-sulfur protein 5	NDUFS5	102440837	protein-coding	XM_006099121.3	XP_006099183.1	107	
NW_005871308.1	589999	605039		minus	akirin-1	AKIRIN1	102441547	protein-coding	XM_006099122.3	XP_006099184.1	191	
NW_005871308.1	617812	620843		minus	uncharacterized gene	LOC102426320	102426320	pseudogene				
NW_005871308.1	624446	652269		plus	rhomboid-related protein 2 isoform X1	RHBDL2	102442802	protein-coding	XM_006099126.3	XP_006099188.1	301	
NW_005871308.1	652786	657841		plus	LOW QUALITY PROTEIN: gap junction alpha-9 protein	GJA9	102426639	protein-coding	XM_014464654.2	XP_014320140.2	198	
NW_005871308.1	660688	667353		plus	C-Myc-binding protein	MYCBP	102426947	protein-coding	XM_014464672.2	XP_014320158.1	129	
NW_005871308.1	671358	687833		plus	ras-related GTP-binding protein C	RRAGC	102442083	protein-coding	XM_006099124.3	XP_006099186.1	399	
NW_005871308.1	762625	763700		plus	uncharacterized gene	LOC102427562	102427562	pseudogene				
NW_005871308.1	764237	786828		minus	uncharacterized gene	LOC102427885	102427885	pseudogene				
NW_005871308.1	836137	840309		plus	uncharacterized gene	LOC102443127	102443127	pseudogene				
NW_005871308.1	1237794	1239444		minus	uncharacterized LOC102416903	LOC102416903	102416903	lncRNA	XR_002831735.1			
NW_005871308.1	1286534	1291126		plus	LOW QUALITY PROTEIN: POU domain, class 3, transcription factor 1	POU3F1	102428204	protein-coding	XM_023762766.1	XP_023618534.1	381	
NW_005871308.1	1307600	1318078		minus	probable U3 small nucleolar RNA-associated protein 11	UTP11	102417119	protein-coding	XM_006099127.3	XP_006099189.1	253	
NW_005871308.1	1328752	1332625		plus	four and a half LIM domains protein 3	FHL3	102417435	protein-coding	XM_014464673.2	XP_014320159.1	280	
NW_005871308.1	1336804	1336963		plus	uncharacterized gene	LOC111827990	111827990	pseudogene				
NW_005871308.1	1346912	1363980		plus	splicing factor 3A subunit 3 isoform X1	SF3A3	102417753	protein-coding	XM_006099129.3	XP_006099191.1	501	
NW_005871308.1	1372604	1425401		plus	LOW QUALITY PROTEIN: type II inositol 1,4,5-trisphosphate 5-phosphatase	INPP5B	102418071	protein-coding	XM_014464675.2	XP_014320161.2	992	
NW_005871308.1	1427134	1472144		plus	LOW QUALITY PROTEIN: metal regulatory transcription factor 1	MTF1	102419015	protein-coding	XM_006099134.3	XP_006099196.1	760	
NW_005871308.1	1472257	1473381		minus	uncharacterized protein C1orf122 homolog isoform X2	CUNH1orf122	102419329	protein-coding	XM_006099135.3	XP_006099197.1	110	
NW_005871308.1	1473753	1477905		plus	yrdC domain-containing protein, mitochondrial	YRDC	102419635	protein-coding	XM_006099136.3	XP_006099198.1	281	
NW_005871308.1	1478967	1483053		minus	glycoprotein endo-alpha-1,2-mannosidase-like protein isoform X2	MANEAL	102419949	protein-coding	XM_014464679.2	XP_014320165.1	235	
NW_005871308.1	1493820	1533731		plus	ephrin type-A receptor 10	EPHA10	102428821	protein-coding	XM_023762768.1	XP_023618536.1	799	
NW_005871308.1	1538725	1556231		minus	borealin	CDCA8	102420266	protein-coding	XM_006099138.3	XP_006099200.1	282	
NW_005871308.1	1556334	1563041		plus	uncharacterized protein C1orf109 homolog isoform X1	CUNH1orf109	102420807	protein-coding	XM_006099140.3	XP_006099202.1	203	
NW_005871308.1	1600755	1622255		plus	R-spondin-1	RSPO1	102421304	protein-coding	XM_006099142.3	XP_006099204.1	265	
NW_005871308.1	1637951	1660167		plus	nucleolar GTP-binding protein 2	GNL2	102421796	protein-coding	XM_006099144.3	XP_006099206.1	733	
NW_005871308.1	1660128	1669771		minus	LOW QUALITY PROTEIN: axonemal dynein light intermediate polypeptide 1	DNALI1	102422312	protein-coding	XM_006099146.3	XP_006099208.2	324	
NW_005871308.1	1669791	1676186		plus	smad nuclear-interacting protein 1	SNIP1	102422613	protein-coding	XM_006099147.3	XP_006099209.1	398	
NW_005871308.1	1686918	1704556		plus	chromatin modification-related protein MEAF6 isoform X3	MEAF6	102423012	protein-coding	XM_006099148.3	XP_006099210.2	150	
NW_005871308.1	1711929	1721803		minus	endoribonuclease ZC3H12A isoform X1	ZC3H12A	102423313	protein-coding	XM_006099149.3	XP_006099211.1	577	
NW_005871308.1	1730492	1736154		plus	uncharacterized gene	LOC111827989	111827989	pseudogene				
NW_005871309.1	164072	165050		plus	uncharacterized gene	LOC102430350	102430350	pseudogene				
NW_005871309.1	267486	268776		plus	uncharacterized gene	LOC102430659	102430659	pseudogene				
NW_005871309.1	275107	275848		plus	uncharacterized gene	LOC102430981	102430981	pseudogene				
NW_005871309.1	727738	736506		minus	uncharacterized gene	LOC102431294	102431294	pseudogene				
NW_005871309.1	813131	813275		plus	uncharacterized gene	LOC111827997	111827997	pseudogene				
NW_005871309.1	920606	920701		plus	uncharacterized gene	LOC111827996	111827996	pseudogene				
NW_005871309.1	1032469	1036143		plus	ataxin-7-like protein 3B	ATXN7L3B	102429125	protein-coding	XM_006099157.3	XP_006099219.1	97	
NW_005871309.1	1377853	1575445		minus	LOW QUALITY PROTEIN: potassium voltage-gated channel subfamily C member 2	KCNC2	102429435	protein-coding	XM_023762782.1	XP_023618550.1	639	
NW_005871309.1	1592255	1596504		minus	uncharacterized gene	LOC111827994	111827994	pseudogene				
NW_005871309.1	1689845	1697712		plus	GLIPR1-like protein 1	GLIPR1L1	111827995	protein-coding	XM_023762780.1	XP_023618548.1	174	
NW_005871309.1	1713475	1736664		plus	GLIPR1-like protein 2	GLIPR1L2	102430040	protein-coding	XM_023762783.1	XP_023618551.1	248	
NW_005871309.1	1774752	1793750		plus	glioma pathogenesis-related protein 1	GLIPR1	102429733	protein-coding	XM_006099159.3	XP_006099221.1	263	
NW_005871309.1	1795037	1801481		minus	LOW QUALITY PROTEIN: KRR1 small subunit processome component homolog	KRR1	102431924	protein-coding	XM_023762781.1	XP_023618549.1	85	
NW_005871310.1	14844	94764		minus	uncharacterized LOC111827998	LOC111827998	111827998	lncRNA	XR_002831751.1			
NW_005871310.1	142680	142813		plus	U11 spliceosomal RNA	LOC111828001	111828001	snRNA	XR_002831756.1			
NW_005871310.1	145067	173757		plus	clustered mitochondria protein homolog isoform X6	CLUH	102432243	protein-coding	XM_006099162.3	XP_006099224.1	1350	
NW_005871310.1	175199	242852		minus	platelet-activating factor acetylhydrolase IB subunit alpha	PAFAH1B1	102432566	protein-coding	XM_006099163.3	XP_006099225.1	410	
NW_005871310.1	229837	263851		plus	uncharacterized gene	LOC102418907	102418907	pseudogene				
NW_005871310.1	237019	237145		plus	uncharacterized gene	LOC111828000	111828000	pseudogene				
NW_005871310.1	267408	267514		plus	U6 spliceosomal RNA	LOC111827999	111827999	snRNA	XR_002831755.1			
NW_005871310.1	296037	296180		minus	uncharacterized gene	LOC111828002	111828002	pseudogene				
NW_005871310.1	301476	365847		plus	U6 small nuclear RNA (adenine-(43)-N(6))-methyltransferase	METTL16	102432877	protein-coding	XM_006099164.3	XP_006099226.1	559	
NW_005871310.1	380426	397657		plus	LOW QUALITY PROTEIN: max-binding protein MNT	MNT	102419539	protein-coding	XM_023762831.1	XP_023618599.1	572	
NW_005871310.1	399824	436441		minus	small G protein signaling modulator 2	SGSM2	102433189	protein-coding	XM_023762832.1	XP_023618600.1	1094	
NW_005871310.1	437558	448468		plus	pre-rRNA-processing protein TSR1 homolog isoform X1	TSR1	102433700	protein-coding	XM_006099167.3	XP_006099229.1	803	
NW_005871310.1	443549	443640		plus	small nucleolar RNA SNORD91 family	LOC111828004	111828004	snoRNA	XR_002831758.1			
NW_005871310.1	444381	444475		plus	small nucleolar RNA SNORD91 family	LOC111828003	111828003	snoRNA	XR_002831757.1			
NW_005871310.1	447146	480249		minus	serine racemase isoform X2	SRR	102434001	protein-coding	XM_006099168.3	XP_006099230.1	349	
NW_005871310.1	471477	475532		minus	macrophage-expressed gene 1 protein-like	LOC102419852	102419852	protein-coding	XM_014464695.2	XP_014320181.1	752	
NW_005871310.1	479242	479379		minus	small nucleolar RNA SNORA42/SNORA80 family	LOC111828008	111828008	snoRNA	XR_002831762.1			
NW_005871310.1	481348	694932		plus	telomerase-binding protein EST1A isoform X1	SMG6	102434319	protein-coding	XM_023762791.1	XP_023618559.1	1379	
NW_005871310.1	641050	641152		minus	U6 spliceosomal RNA	LOC111828006	111828006	snRNA	XR_002831760.1			
NW_005871310.1	695075	698888		minus	LOW QUALITY PROTEIN: hypermethylated in cancer 1 protein	HIC1	102420166	protein-coding	XM_023762833.1	XP_023618601.1	655	
NW_005871310.1	705867	705973		plus	U6 spliceosomal RNA	LOC111828005	111828005	snRNA	XR_002831759.1			
NW_005871310.1	709794	720120		minus	2-(3-amino-3-carboxypropyl)histidine synthase subunit 1 isoform X2	DPH1	102434848	protein-coding	XM_006099171.3	XP_006099233.1	438	
NW_005871310.1	709906	711112		minus	LOW QUALITY PROTEIN: esterase OVCA2	OVCA2	102435151	protein-coding	XM_006099172.3	XP_006099234.2	224	
NW_005871310.1	724238	793957		plus	reticulon-4 receptor-like 1	RTN4RL1	102435460	protein-coding	XM_006099173.3	XP_006099235.1	438	
NW_005871310.1	824075	875750		minus	replication protein A 70 kDa DNA-binding subunit isoform X1	RPA1	102435762	protein-coding	XM_014464711.2	XP_014320197.1	571	
NW_005871310.1	875950	902685		plus	SET and MYND domain-containing protein 4 isoform X1	SMYD4	102436382	protein-coding	XM_014464706.2	XP_014320192.1	803	
NW_005871310.1	904862	916080		minus	pigment epithelium-derived factor	SERPINF1	102436699	protein-coding	XM_006099176.3	XP_006099238.1	417	
NW_005871310.1	923217	931328		minus	alpha-2-antiplasmin	SERPINF2	102437009	protein-coding	XM_006099177.3	XP_006099239.1	491	
NW_005871310.1	931278	942925		minus	WD repeat-containing protein 81 isoform X1	WDR81	102437315	protein-coding	XM_006099178.3	XP_006099240.1	1942	
NW_005871310.1	948866	952931		plus	uncharacterized LOC106698915, transcript variant X4	LOC106698915	106698915	lncRNA	XR_001350312.2			
NW_005871310.1	955729	957728		plus	TLC domain-containing protein 2	TLCD2	102437825	protein-coding	XM_023762837.1	XP_023618605.1	198	
NW_005871310.1	966213	995562		plus	pre-mRNA-processing-splicing factor 8 isoform X1	PRPF8	102438440	protein-coding	XM_006099181.2	XP_006099243.1	2335	
NW_005871310.1	996103	1000765		plus	rab-interacting lysosomal protein isoform X3	RILP	102438749	protein-coding	XM_006099182.3	XP_006099244.2	388	
NW_005871310.1	1000909	1012893		plus	scavenger receptor class F member 1 isoform X1	SCARF1	102439042	protein-coding	XM_023762828.1	XP_023618596.1	874	
NW_005871310.1	1013236	1015527		minus	uncharacterized protein LOC106698910	LOC106698910	106698910	protein-coding	XM_014464685.2	XP_014320171.1	260	
NW_005871310.1	1015122	1056471		plus	large neutral amino acids transporter small subunit 4 isoform X2	SLC43A2	102439575	protein-coding	XM_006099186.3	XP_006099248.1	566	
NW_005871310.1	1042932	1043002		minus	small nucleolar RNA SNORD50	LOC111828007	111828007	snoRNA	XR_002831761.1			
NW_005871310.1	1070558	1108982		plus	phosphatidylinositol transfer protein alpha isoform	PITPNA	102420480	protein-coding	XM_014464686.2	XP_014320172.2	285	
NW_005871310.1	1110056	1127711		plus	inositol polyphosphate 5-phosphatase K isoform X1	INPP5K	102440108	protein-coding	XM_006099187.3	XP_006099249.1	452	
NW_005871310.1	1129903	1151656		plus	unconventional myosin-Ic	MYO1C	102440424	protein-coding	XM_014464729.2	XP_014320215.1	1000	
NW_005871310.1	1162434	1191895		plus	adapter molecule crk isoform X1	CRK	102440736	protein-coding	XM_006099189.3	XP_006099251.1	304	
NW_005871310.1	1212605	1251906		plus	14-3-3 protein epsilon	YWHAE	102441239	protein-coding	XM_006099191.3	XP_006099253.1	255	
NW_005871310.1	1264987	1290092		minus	LOW QUALITY PROTEIN: double C2-like domain-containing protein beta	DOC2B	102420808	protein-coding	XM_023762835.1	XP_023618603.1	385	
NW_005871310.1	1449580	1452679		plus	protein LIAT1	CUNH17orf97	102441863	protein-coding	XM_006099193.3	XP_006099255.1	217	
NW_005871310.1	1465275	1468227		minus	refilin-B	RFLNB	102421109	protein-coding	XM_023762842.1	XP_023618610.1	153	
NW_005871310.1	1488284	1628306		minus	vacuolar protein sorting-associated protein 53 homolog isoform X1	VPS53	102442392	protein-coding	XM_006099194.3	XP_006099256.1	832	
NW_005871310.1	1634027	1669272		minus	gem-associated protein 4 isoform X1	GEMIN4	102443128	protein-coding	XM_006099198.2	XP_006099260.1	1057	
NW_005871310.1	1644934	1653341		plus	protein FAM57A	FAM57A	102417318	protein-coding	XM_014464734.2	XP_014320220.1	222	
NW_005871310.1	1661352	1661854		plus	diazepam-binding inhibitor-like 5	LOC102421410	102421410	protein-coding	XM_023762812.1	XP_023618580.1	95	
NW_005871310.1	1666713	1683776		minus	glyoxalase domain-containing protein 4	GLOD4	102417634	protein-coding	XM_006099201.3	XP_006099263.1	294	
NW_005871310.1	1683822	1690125		plus	rRNA methyltransferase 3, mitochondrial isoform X2	MRM3	102417955	protein-coding	XM_006099202.3	XP_006099264.1	420	
NW_005871310.1	1692757	1722891		minus	nucleoredoxin	NXN	102421701	protein-coding	XM_023762836.1	XP_023618604.1	326	
NW_005871310.1	1830154	1832486		minus	uncharacterized LOC106698912	LOC106698912	106698912	lncRNA	XR_001350307.2			
NW_005871311.1	31145	44220		minus	cilia- and flagella-associated protein 20	CFAP20	102422019	protein-coding	XM_006099210.3	XP_006099272.1	193	
NW_005871311.1	50690	74747		minus	casein kinase II subunit alpha'	CSNK2A2	102424956	protein-coding	XM_023762856.1	XP_023618624.1	214	
NW_005871311.1	63337	63484		minus	small nucleolar RNA SNORA57	LOC111828011	111828011	snoRNA	XR_002831766.1			
NW_005871311.1	105629	122482		plus	coiled-coil domain-containing protein 113	CCDC113	102422313	protein-coding	XM_006099211.3	XP_006099273.2	378	
NW_005871311.1	122683	130049		minus	inactive serine protease 54	PRSS54	102422813	protein-coding	XM_023762872.1	XP_023618640.1	382	
NW_005871311.1	140991	145037		plus	DNA replication complex GINS protein PSF3	GINS3	102423118	protein-coding	XM_006099214.3	XP_006099276.1	216	
NW_005871311.1	175282	185681		plus	protein NDRG4	NDRG4	102425273	protein-coding	XM_023762857.1	XP_023618625.1	244	
NW_005871311.1	187724	190800		plus	N-lysine methyltransferase SETD6 isoform X1	SETD6	102424336	protein-coding	XM_023762867.1	XP_023618635.1	230	
NW_005871311.1	190965	263199		minus	CCR4-NOT transcription complex subunit 1 isoform X5	CNOT1	102423616	protein-coding	XM_006099216.3	XP_006099278.1	2376	
NW_005871311.1	217221	217359		minus	small nucleolar RNA SNORA46	LOC111828012	111828012	snoRNA	XR_002831767.1			
NW_005871311.1	227534	227669		minus	small nucleolar RNA SNORA50	LOC111828013	111828013	snoRNA	XR_002831768.1			
NW_005871311.1	289298	300509		minus	putative sodium-coupled neutral amino acid transporter 7 isoform X1	SLC38A7	102425585	protein-coding	XM_014464747.2	XP_014320233.2	328	
NW_005871311.1	304894	314983		minus	aspartate aminotransferase, mitochondrial isoform X1	GOT2	102424646	protein-coding	XM_006099220.2	XP_006099282.1	408	
NW_005871311.1	325048	325763		minus	uncharacterized gene	LOC102425895	102425895	pseudogene				
NW_005871311.1	366824	366954		plus	small nucleolar RNA SNORA11	LOC111828009	111828009	snoRNA	XR_002831764.1			
NW_005871311.1	516068	516174		minus	U6 spliceosomal RNA	LOC111828010	111828010	snRNA	XR_002831765.1			
NW_005871311.1	1262629	1265040		minus	uncharacterized gene	LOC102426205	102426205	pseudogene				
NW_005871312.1	60230	60875		plus	uncharacterized gene	LOC102426840	102426840	pseudogene				
NW_005871312.1	137639	137745		minus	U6 spliceosomal RNA	LOC111828015	111828015	snRNA	XR_002831769.1			
NW_005871312.1	1025687	1025793		minus	U6 spliceosomal RNA	LOC111828016	111828016	snRNA	XR_002831770.1			
NW_005871312.1	1107562	1110772		minus	uncharacterized gene	LOC102427163	102427163	pseudogene				
NW_005871312.1	1272464	1278357		minus	uncharacterized gene	LOC111828014	111828014	pseudogene				
NW_005871312.1	1620423	1621346		minus	uncharacterized gene	LOC102426528	102426528	pseudogene				
NW_005871313.1	38030	140197		minus	protein wntless homolog isoform X1	WLS	102427776	protein-coding	XM_006099224.3	XP_006099286.1	541	
NW_005871313.1	260309	273767		minus	retinoid isomerohydrolase	RPE65	102428728	protein-coding	XM_006099228.3	XP_006099290.3	441	
NW_005871313.1	300754	318040		minus	DEP domain-containing protein 1A	DEPDC1	102429025	protein-coding	XM_023762879.1	XP_023618647.1	784	
NW_005871313.1	625078	625189		minus	uncharacterized gene	LOC111828017	111828017	pseudogene				
NW_005871313.1	1153723	1460791		plus	leucine-rich repeat-containing protein 7	LRRC7	102431186	protein-coding	XM_023762876.1	XP_023618644.1	1514	
NW_005871313.1	1483876	1529637		minus	leucine-rich repeat-containing protein 40 isoform X1	LRRC40	102429527	protein-coding	XM_006099231.3	XP_006099293.1	602	
NW_005871313.1	1529742	1582759		plus	serine/arginine-rich splicing factor 11 isoform X9	SRSF11	102429836	protein-coding	XM_006099232.3	XP_006099294.3	477	
NW_005871313.1	1588139	1588699		plus	uncharacterized gene	LOC106698919	106698919	pseudogene				
NW_005871313.1	1590991	1642032		minus	ankyrin repeat domain-containing protein 13C	ANKRD13C	102431500	protein-coding	XM_023762875.1	XP_023618643.1	350	
NW_005871313.1	1597142	1597768		plus	eukaryotic translation initiation factor 1 pseudogene	LOC102430866	102430866	transcribed_pseudogene	XR_001350321.2			
NW_005871313.1	1684151	1698762		plus	cystathionine gamma-lyase	LOC102431813	102431813	protein-coding	XM_006099238.3	XP_006099300.1	292	
NW_005871314.1	188596	358597		minus	muscleblind-like protein 1 isoform X9	MBNL1	102432135	protein-coding	XM_006099244.3	XP_006099306.1	387	
NW_005871314.1	194878	195023		minus	uncharacterized gene	LOC111828022	111828022	pseudogene				
NW_005871314.1	621517	630101		minus	succinate receptor 1	SUCNR1	102437218	protein-coding	XM_014464783.2	XP_014320269.1	330	
NW_005871314.1	687763	707696		minus	arylacetamide deacetylase	AADAC	102435985	protein-coding	XM_006099257.3	XP_006099319.1	399	
NW_005871314.1	711494	727595		minus	arylacetamide deacetylase-like	LOC102436291	102436291	protein-coding	XM_006099258.3	XP_006099320.1	399	
NW_005871314.1	743439	764292		minus	arylacetamide deacetylase-like 2	AADACL2	102436599	protein-coding	XM_006099259.3	XP_006099321.3	401	
NW_005871314.1	840321	864029		plus	uncharacterized LOC111828018	LOC111828018	111828018	lncRNA	XR_002831771.1			
NW_005871314.1	1145210	1296954		plus	uncharacterized LOC111828019, transcript variant X2	LOC111828019	111828019	lncRNA	XR_002831772.1			
NW_005871314.1	1364621	1364691		plus	small nucleolar RNA SNORD56	LOC111828020	111828020	snoRNA	XR_002831776.1			
NW_005871314.1	1443982	1444119		minus	small nucleolar RNA SNORA8	LOC111828021	111828021	snoRNA	XR_002831777.1			
NW_005871315.1	587822	592963		plus	uncharacterized gene	LOC102437826	102437826	pseudogene				
NW_005871315.1	760845	761634		plus	uncharacterized gene	LOC102438137	102438137	pseudogene				
NW_005871315.1	1134111	1147973		minus	uncharacterized gene	LOC102438441	102438441	pseudogene				
NW_005871315.1	1688426	1688538		minus	uncharacterized gene	LOC111828023	111828023	pseudogene				
NW_005871316.1	56420	56659		minus	uncharacterized gene	LOC102438750	102438750	pseudogene				
NW_005871316.1	261813	263248		minus	uncharacterized gene	LOC102442803	102442803	pseudogene				
NW_005871316.1	419128	419220		plus	uncharacterized gene	LOC111828027	111828027	pseudogene				
NW_005871316.1	572222	572323		plus	uncharacterized gene	LOC111828028	111828028	pseudogene				
NW_005871316.1	811879	812930		minus	uncharacterized gene	LOC102439043	102439043	pseudogene				
NW_005871316.1	840033	840222		minus	U2 spliceosomal RNA	LOC111828026	111828026	snRNA	XR_002831781.1			
NW_005871316.1	969889	970223		plus	uncharacterized gene	LOC102439351	102439351	pseudogene				
NW_005871316.1	974490	1019512		minus	fibrous sheath-interacting protein 2-like isoform X1	LOC111828024	111828024	protein-coding	XM_023762908.1	XP_023618676.1	334	
NW_005871316.1	1010885	1010988		minus	U6 spliceosomal RNA	LOC111828031	111828031	snRNA	XR_002831783.1			
NW_005871316.1	1056235	1056397		minus	uncharacterized gene	LOC111828029	111828029	pseudogene				
NW_005871316.1	1091735	1117486		plus	F-box only protein 33	LOC102443129	102443129	protein-coding	XM_023762907.1	XP_023618675.1	391	
NW_005871316.1	1134755	1262042		minus	endoplasmic reticulum export factor CTAGE5 isoform X11	MIA2	102439672	protein-coding	XM_014464787.2	XP_014320273.1	1385	
NW_005871316.1	1154020	1155390		plus	uncharacterized gene	LOC102442170	102442170	pseudogene				
NW_005871316.1	1278019	1286958		minus	pinin isoform X1	PNN	102440002	protein-coding	XM_006099263.2	XP_006099325.1	721	
NW_005871316.1	1290806	1305184		plus	trafficking protein particle complex subunit 6B isoform X2	TRAPPC6B	102440315	protein-coding	XM_006099265.3	XP_006099327.1	158	
NW_005871316.1	1309776	1341569		minus	gem-associated protein 2 isoform X1	GEMIN2	102440838	protein-coding	XM_006099266.3	XP_006099328.1	269	
NW_005871316.1	1348160	1359239		minus	uncharacterized LOC106698925	LOC106698925	106698925	lncRNA	XR_002831780.1			
NW_005871316.1	1366656	1425135		plus	protein transport protein Sec23A isoform X2	SEC23A	102441650	protein-coding	XM_006099268.2	XP_006099330.1	765	
NW_005871316.1	1373988	1374684		minus	uncharacterized gene	LOC106698926	106698926	pseudogene				
NW_005871316.1	1391190	1391295		minus	U6 spliceosomal RNA	LOC111828032	111828032	snRNA	XR_002831784.1			
NW_005871316.1	1408012	1409781		minus	uncharacterized gene	LOC102441343	102441343	pseudogene				
NW_005871316.1	1524443	1525432		plus	uncharacterized gene	LOC102417214	102417214	pseudogene				
NW_005871316.1	1530442	1531989		plus	uncharacterized LOC111828025	LOC111828025	111828025	lncRNA	XR_002831779.1			
NW_005871316.1	1567794	1573668		plus	uncharacterized gene	LOC102417855	102417855	pseudogene				
NW_005871316.1	1585398	1640547		plus	sodium/hydrogen exchanger 9B1	LOC102418174	102418174	protein-coding	XM_023762911.1	XP_023618679.1	434	
NW_005871316.1	1645999	1646555		minus	uncharacterized gene	LOC102418487	102418487	pseudogene				
NW_005871316.1	1650443	1650549		minus	U6 spliceosomal RNA	LOC111828030	111828030	snRNA	XR_002831782.1			
NW_005871316.1	1672339	1682263		minus	uncharacterized gene	LOC102418802	102418802	pseudogene				
NW_005871317.1	5	3358		plus	leukemia inhibitory factor	LIF	102426110	protein-coding	XM_006099300.3	XP_006099362.1	118	
NW_005871317.1	53290	105795		minus	HORMA domain-containing protein 2 isoform X1	HORMAD2	102419122	protein-coding	XM_014464814.2	XP_014320300.1	306	
NW_005871317.1	119710	186412		minus	myotubularin-related protein 3 isoform X1	MTMR3	102419424	protein-coding	XM_023762950.1	XP_023618718.1	1228	
NW_005871317.1	127805	127908		plus	U6 spliceosomal RNA	LOC111828037	111828037	snRNA	XR_002831793.1			
NW_005871317.1	227933	256436		plus	activating signal cointegrator 1 complex subunit 2 isoform X1	ASCC2	102420367	protein-coding	XM_014464818.2	XP_014320304.1	800	
NW_005871317.1	266365	268648		minus	cytochrome b-c1 complex subunit 9	LOC102420689	102420689	protein-coding	XM_006099280.3	XP_006099342.1	62	
NW_005871317.1	268948	287498		plus	zinc finger matrin-type protein 5	ZMAT5	102426425	protein-coding	XM_023762966.1	XP_023618734.1	230	
NW_005871317.1	317122	380776		minus	LOW QUALITY PROTEIN: merlin	NF2	102426737	protein-coding	XM_023762967.1	XP_023618735.1	428	
NW_005871317.1	380858	383111		plus	uncharacterized LOC111828034	LOC111828034	111828034	lncRNA	XR_002831790.1			
NW_005871317.1	395512	399410		plus	protein NipSnap homolog 1	NIPSNAP1	102427055	protein-coding	XM_006099302.3	XP_006099364.1	188	
NW_005871317.1	400404	427140		plus	THO complex subunit 5 homolog isoform X1	THOC5	102421005	protein-coding	XM_006099281.3	XP_006099343.1	694	
NW_005871317.1	431434	438848		minus	neurofilament heavy polypeptide	NEFH	102427365	protein-coding	XM_023762968.1	XP_023618736.1	679	
NW_005871317.1	463972	467828		plus	uncharacterized LOC111828033	LOC111828033	111828033	lncRNA	XR_002831785.1			
NW_005871317.1	468069	494696		plus	AP-1 complex subunit beta-1 isoform X1	AP1B1	102421494	protein-coding	XM_023762934.1	XP_023618702.1	949	
NW_005871317.1	489388	489484		plus	small nucleolar RNA SNORD125	LOC111828038	111828038	snoRNA	XR_002831794.1			
NW_005871317.1	500884	503137		plus	LOW QUALITY PROTEIN: ras-like protein family member 10A	RASL10A	102422614	protein-coding	XM_006099288.3	XP_006099350.1	203	
