Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NC_086019.1	62725414	62727130	1	minus	sperm motility kinase Y-like	LOC134485075	134485075	protein-coding	XM_063280876.1	XP_063136946.1	509	
NC_086019.1	62762384	62767462	1	minus	sperm motility kinase Y-like	LOC134485084	134485084	protein-coding	XM_063280886.1	XP_063136956.1	509	
NC_086019.1	62772071	62842903	1	plus	uncharacterized LOC134485086	LOC134485086	134485086	lncRNA	XR_010062947.1			
NC_086019.1	62793595	62798328	1	minus	sperm motility kinase Y-like	LOC134485085	134485085	pseudogene				
NC_086019.1	62848124	62852426	1	minus	sperm motility kinase Y-like	LOC134485076	134485076	protein-coding	XM_063280877.1	XP_063136947.1	509	
NC_086019.1	62858228	62867243	1	minus	sperm motility kinase Y-like	LOC134485077	134485077	protein-coding	XM_063280878.1	XP_063136948.1	509	
NC_086019.1	62903463	62905756	1	minus	sperm motility kinase Y-like	LOC134485078	134485078	pseudogene				
NC_086019.1	62917813	62919569	1	minus	sperm motility kinase Y-like	LOC134484875	134484875	pseudogene				
NC_086019.1	63006561	63010704	1	minus	sperm motility kinase Y-like	LOC134485079	134485079	protein-coding	XM_063280879.1	XP_063136949.1	433	
NC_086019.1	63019458	63024558	1	minus	sperm motility kinase Y-like	LOC134485087	134485087	protein-coding	XM_063280887.1	XP_063136957.1	509	
NC_086019.1	63074520	63078173	1	minus	sperm motility kinase Y-like	LOC134484876	134484876	protein-coding	XM_063280756.1	XP_063136826.1	509	
NC_086019.1	63135674	63145584	1	minus	sperm motility kinase Y-like	LOC134485088	134485088	pseudogene				
NC_086019.1	63197794	63223662	1	plus	uncharacterized LOC102546709	LOC102546709	102546709	lncRNA	XR_010062952.1			
NC_086019.1	63241083	63245535	1	minus	sperm motility kinase Y-like	LOC134485089	134485089	protein-coding	XM_063280888.1	XP_063136958.1	440	
NC_086019.1	63284340	63289418	1	minus	sperm motility kinase Y-like	LOC134485090	134485090	protein-coding	XM_063280889.1	XP_063136959.1	509	
NC_086019.1	63299163	63303304	1	minus	sperm motility kinase Y-like	LOC134484877	134484877	protein-coding	XM_063280757.1	XP_063136827.1	509	
NC_086019.1	63354827	63358132	1	minus	sperm motility kinase Y-like	LOC134485080	134485080	protein-coding	XM_063280880.1	XP_063136950.1	509	
NC_086019.1	63423058	63424821	1	minus	sperm motility kinase Y-like	LOC134484878	134484878	protein-coding	XM_063280758.1	XP_063136828.1	509	
NC_086019.1	63509970	63514466	1	minus	sperm motility kinase Y-like	LOC134485091	134485091	protein-coding	XM_063280890.1	XP_063136960.1	509	
NC_086019.1	63524857	63528135	1	minus	sperm motility kinase Y-like	LOC134485081	134485081	protein-coding	XM_063280881.1	XP_063136951.1	509	
NC_086019.1	63578091	63579753	1	minus	sperm motility kinase Y-like	LOC134485092	134485092	protein-coding	XM_063280891.1	XP_063136961.1	509	
NC_086019.1	63624171	63625747	1	minus	sperm motility kinase Y-like	LOC134484879	134484879	protein-coding	XM_063280759.1	XP_063136829.1	509	
NC_086019.1	63702922	63706671	1	minus	sperm motility kinase Y-like	LOC134485082	134485082	protein-coding	XM_063280882.1	XP_063136952.1	433	
NC_086019.1	63714586	63718756	1	minus	sperm motility kinase Y-like	LOC134484880	134484880	protein-coding	XM_063280760.1	XP_063136830.1	509	
NC_086019.1	63737387	63741113	1	minus	uncharacterized LOC134485083	LOC134485083	134485083	protein-coding	XM_063280884.1	XP_063136954.1	232	
NC_086019.1	63750852	63762383	1	minus	FERM domain containing 1	Frmd1	689709	protein-coding	XM_063280883.1	XP_063136953.1	375	
NC_086019.1	63854182	63864153	1	minus	dishevelled-binding antagonist of beta-catenin 2	Dact2	308212	protein-coding	NM_001107464.3	NP_001100934.2	768	
NC_086019.1	63935627	64064952	1	plus	SPARC related modular calcium binding 2	Smoc2	292401	protein-coding	NM_001106215.2	NP_001099685.1	447	
NC_086019.1	64008784	64008864	1	minus	transfer RNA proline (anticodon AGG) 46	Trnap-agg46	120100529	tRNA				
NC_086019.1	64343523	64372918	1	minus	thrombospondin 2	Thbs2	292406	protein-coding	NM_001169138.1	NP_001162609.1	1172	
NC_086019.1	64415231	64420294	1	minus	uncharacterized LOC120097714	LOC120097714	120097714	lncRNA	XR_005495285.2			
NC_086019.1	64469770	64475473	1	plus	uncharacterized LOC108348724	LOC108348724	108348724	lncRNA	XR_001836370.3			
NC_086019.1	64505375	64623573	1	minus	WD repeat domain 27	Wdr27	308222	protein-coding	XM_008758807.4	XP_008757029.1	818	
NC_086019.1	64623569	64626291	1	plus	similar to human chromosome 6 open reading frame 120	C1h6orf120	100125364	protein-coding	NM_001103356.2	NP_001096826.1	185	
NC_086019.1	64625373	64642110	1	minus	PHD finger protein 10	Phf10	292404	protein-coding	NM_001024747.3	NP_001019918.3	497	
NC_086019.1	64644404	64656368	1	minus	dynein light chain Tctex-type 2	Dynlt2	365153	protein-coding	NM_001191559.2	NP_001178488.1	140	
NC_086019.1	64656414	64675803	1	plus	ER membrane-associated RNA degradation	Ermard	361485	protein-coding	NM_001419620.1	NP_001406549.1	678	
NC_086019.1	64678588	64687869	1	minus	uncharacterized LOC120099128	LOC120099128	120099128	lncRNA	XR_005498081.2			
NC_086019.1	64794985	64801479	1	plus	uncharacterized LOC102550786	LOC102550786	102550786	lncRNA	XR_350073.5			
NC_086019.1	64827101	64839496	1	minus	uncharacterized LOC102550720	LOC102550720	102550720	lncRNA	XR_350072.5			
NC_086019.1	64827326	64848303	1	plus	uncharacterized LOC134485093	LOC134485093	134485093	lncRNA	XR_010062953.1			
NC_086019.1	64873641	64874353	1	minus	ribosomal protein SA, pseudogene 16	Rpsa-ps16	102555561	pseudogene				
NC_086019.1	64985161	64993274	1	minus	delta like canonical Notch ligand 1	Dll1	84010	protein-coding	NM_032063.3	NP_114452.2	714	
NC_086019.1	64993104	65058160	1	plus	family with sequence similarity 120 member B	Fam120b	308218	protein-coding	NM_001107466.4	NP_001100936.2	785	
NC_086019.1	65092320	65094068	1	minus	uncharacterized LOC102557016	LOC102557016	102557016	lncRNA	XR_001835622.3			
NC_086019.1	65115770	65136516	1	minus	proteasome 20S subunit beta 1	Psmb1	94198	protein-coding	NM_053590.1	NP_446042.1	240	
NC_086019.1	65136420	65153515	1	plus	TATA box binding protein	Tbp	117526	protein-coding	NM_001004198.1	NP_001004198.1	318	
NC_086019.1	65158034	65163524	1	minus	programmed cell death 2	Pdcd2	58934	protein-coding	NM_031638.1	NP_113826.1	343	
NC_086019.1	65178666	65198851	1	minus	PR/SET domain 9	Prdm9	365155	protein-coding	NM_001108903.2	NP_001102373.2	796	
NC_086019.1	65182523	65185328	1	plus	BRCA1 associated RING domain 1, pseudogene 1	Bard1-ps1	120098100	pseudogene				
NC_086019.1	65198870	65234416	1	plus	uncharacterized LOC102551889	LOC102551889	102551889	lncRNA	XR_350079.4			
NC_086019.1	65234439	65235427	1	plus	60S ribosomal protein L35a pseudogene	LOC108349835	108349835	protein-coding	XM_063280902.1	XP_063136972.1	110	
NC_086019.1	65248937	65251311	1	plus	UPF0488 protein C8orf33 homolog	LOC134484160	134484160	pseudogene				
NC_086019.1	65305982	65308025	1	plus	uncharacterized LOC134485094	LOC134485094	134485094	lncRNA	XR_010062954.1			
NC_086019.1	65311303	65336895	1	minus	chromodomain helicase DNA binding protein 1 like 2	Chd1l2	108349526	protein-coding	XM_063280535.1	XP_063136605.1	363	
NC_086019.1	65334905	65402270	1	plus	chromodomain helicase DNA binding protein 1	Chd1	308215	protein-coding	NM_001107465.1	NP_001100935.1	1711	
NC_086019.1	65439748	65465149	1	minus	repulsive guidance molecule BMP co-receptor b	Rgmb	681433	protein-coding	XM_006227982.5	XP_006228044.1	477	
NC_086019.1	65467607	65468480	1	minus	ubiquitin-conjugating enzyme E2 L3-like	LOC134484167	134484167	pseudogene				
NC_086019.1	65544595	65545731	1	minus	mitochondrial fission regulator 2, pseudogene 2	Mtfr2-ps2	100366080	pseudogene				
NC_086019.1	65990955	65991094	1	plus	small nucleolar RNA SNORA67	LOC120100349	120100349	snoRNA	XR_005500117.1			
NC_086019.1	66198167	66198241	1	minus	transfer RNA alanine (anticodon AGC) 40	Trnaa-agc40	120100530	tRNA				
NC_086019.1	66429068	66429174	1	plus	U6 spliceosomal RNA	LOC120100130	120100130	snRNA	XR_005499923.1			
NC_086019.1	66493283	66494053	1	plus	triosephosphate isomerase 1, pseudogene 1	Tpi1-ps1	365156	pseudogene				
NC_086019.1	66768052	66768920	1	plus	40S ribosomal protein S2 pseudogene	LOC108349836	108349836	pseudogene				
NC_086019.1	66771927	66775799	1	minus	uncharacterized LOC134485095	LOC134485095	134485095	lncRNA	XR_010062955.1			
NC_086019.1	66776215	66792480	1	plus	RIO kinase 2	Riok2	308201	protein-coding	NM_001009687.1	NP_001009687.1	551	
NC_086019.1	66802044	66859040	1	plus	limb and CNS expressed 1	Lix1	292381	protein-coding	NM_001106214.1	NP_001099684.1	282	
NC_086019.1	66909939	66910572	1	plus	coiled-coil-helix-coiled-coil-helix domain containing protein 2-like 2, pseudogene 6	Chchd2l2-ps6	120097715	pseudogene				
NC_086019.1	66931712	67027610	1	minus	leucyl and cystinyl aminopeptidase	Lnpep	171105	protein-coding	NM_001113403.3	NP_001106874.1	1025	
NC_086019.1	67077892	67079649	1	minus	protein phosphatase 2 catalytic subunit beta, pseudogene 1	Ppp2cb-ps1	120098102	pseudogene				
NC_086019.1	67081578	67098843	1	plus	zinc finger protein 431 like, pseudogene 7	Znf431l-ps7	102552729	pseudogene				
NC_086019.1	67128506	67153451	1	plus	zinc finger protein 950 like 13	Zfp950l13	102552823	protein-coding	XM_006227984.5	XP_006228046.1	505	
NC_086019.1	67155434	67157521	1	plus	tubulin, alpha 1B, pseudogene 6	Tuba1b-ps6	120099154	pseudogene				
NC_086019.1	67196369	67196434	1	plus	vomeronasal 2 receptor, pseudogene 19	Vom2r-ps19	100101346	pseudogene				
NC_086019.1	67233696	67234087	1	plus	vomeronasal 2 receptor, pseudogene 20	Vom2r-ps20	690123	pseudogene				
NC_086019.1	67239460	67247273	1	plus	uncharacterized LOC102553133	LOC102553133	102553133	lncRNA	XR_350085.5			
NC_086019.1	67345996	67365210	1	plus	sperm acrosome associated 6	Spaca6	688452	protein-coding	NM_001135720.1	NP_001129192.1	324	
NC_086019.1	67350064	67350133	1	plus	microRNA 99b	Mir99b	100314189	miRNA	NR_031857.1			
NC_086019.1	67350220	67350336	1	minus	microRNA 3596c	Mir3596c	100526599	miRNA	NR_037379.1			
NC_086019.1	67350229	67350321	1	plus	microRNA let-7e	Mirlet7e	100313991	miRNA	NR_031805.1			
NC_086019.1	67350675	67350759	1	plus	microRNA 125a	Mir125a	100314236	miRNA	NR_031868.1			
NC_086019.1	67366460	67378686	1	minus	hyaluronan synthase 1	Has1	282821	protein-coding	NM_172323.2	NP_758826.1	583	
NC_086019.1	67417991	67429813	1	minus	formyl peptide receptor 1	Fpr1	292409	protein-coding	NM_001106216.1	NP_001099686.1	355	
NC_086019.1	67418133	67418239	1	minus	U6 spliceosomal RNA	LOC120100140	120100140	snRNA	XR_005499933.1			
NC_086019.1	67422271	67434102	1	plus	uncharacterized LOC108349528	LOC108349528	108349528	lncRNA	XR_001835628.3			
NC_086019.1	67449637	67458272	1	plus	formyl peptide receptor 2	Fpr2	690158	protein-coding	NM_001408783.1	NP_001395712.1	351	
NC_086019.1	67502990	67504602	1	plus	formyl peptide receptor 2, pseudogene 1	Fpr2-ps1	100361229	pseudogene				
NC_086019.1	67522356	67523207	1	minus	lysophospholipase 1, pseudogene 3	Lypla1-ps3	120098103	pseudogene				
NC_086019.1	67527269	67528410	1	plus	formyl peptide receptor 2, pseudogene 2	Fpr2-ps2	690169	pseudogene				
NC_086019.1	67557464	67566509	1	plus	formyl peptide receptor 3	Fpr3	292413	protein-coding	NM_001408716.1	NP_001395645.1	351	
NC_086019.1	67561072	67561763	1	minus	lysophospholipase 1, pseudogene 4	Lypla1-ps4	120099171	pseudogene				
NC_086019.1	67582001	67630129	1	plus	formyl peptide receptor 2, pseudogene 4	Fpr2-ps4	690191	pseudogene				
NC_086019.1	67620974	67621832	1	plus	vomeronasal 1 receptor pseudogene 4	Vom1r-ps4	100312674	pseudogene				
NC_086019.1	67651262	67652106	1	plus	vomeronasal 1 receptor pseudogene 5	Vom1r-ps5	100312675	pseudogene				
NC_086019.1	67670128	67671099	1	plus	formyl peptide receptor 2 like 2	Fpr2l2	690198	protein-coding	NM_001408790.1	NP_001395719.1	323	
NC_086019.1	67700833	67748388	1	plus	vomeronasal 2 receptor, 10	Vom2r10	292414	protein-coding	NM_001099469.1	NP_001092939.1	858	
NC_086019.1	67854448	67855622	1	minus	formyl peptide receptor 2 like 3	Fpr2l3	690230	protein-coding	XM_001073753.2	XP_001073753.1	343	
NC_086019.1	67864150	67865024	1	minus	vomeronasal 1 receptor pseudogene 6	Vom1r-ps6	100312676	pseudogene				
NC_086019.1	67887620	67943894	1	minus	vomeronasal type-2 receptor 116-like	LOC134484174	134484174	pseudogene				
NC_086019.1	67948868	67949776	1	plus	vomeronasal 1 receptor 2	Vom1r2	494253	protein-coding	XM_039097001.1	XP_038952929.1	302	
NC_086019.1	68036881	68037777	1	plus	vomeronasal 1 receptor 3	Vom1r3	494237	protein-coding	XM_039097009.1	XP_038952937.1	298	
NC_086019.1	68100576	68101472	1	plus	vomeronasal 1 receptor 4	Vom1r4	494236	protein-coding	XM_039097017.1	XP_038952945.1	298	
NC_086019.1	68122921	68123508	1	minus	vomeronasal 1 receptor pseudogene 7	Vom1r-ps7	100312677	pseudogene				
NC_086019.1	68171875	68191663	1	minus	vomeronasal 2 receptor, 11	Vom2r11	292417	protein-coding	NM_001099470.1	NP_001092940.1	864	
NC_086019.1	68212676	68213436	1	plus	RNA polymerase III subunit G, pseudogene 2	Polr3g-ps2	681853	pseudogene				
NC_086019.1	68220700	68221594	1	plus	vomeronasal 1 receptor pseudogene 8	Vom1r-ps8	100312678	pseudogene				
NC_086019.1	68239646	68240542	1	minus	vomeronasal 1 receptor 5	Vom1r5	494246	protein-coding	NM_001009526.2	NP_001009526.2	298	
NC_086019.1	68300280	68316767	1	minus	vomeronasal 2 receptor, 7 like 1	Vom2r7l1	681871	protein-coding	XM_008759288.3	XP_008757510.2	858	
NC_086019.1	68359518	68360549	1	minus	formyl peptide receptor 2 like 1	Fpr2l1	292419	protein-coding	NM_001169140.1	NP_001162611.1	343	
NC_086019.1	68412832	68424223	1	minus	vomeronasal 2 receptor, pseudogene 23	Vom2r-ps23	502281	pseudogene				
NC_086019.1	68499546	68503114	1	plus	vomeronasal 1 receptor 6	Vom1r6	494231	protein-coding	NM_001009512.2	NP_001009512.1	298	
NC_086019.1	68544728	68545722	1	minus	vomeronasal 1 receptor 7	Vom1r7	494259	protein-coding	NM_001008907.2	NP_001008907.1	303	
NC_086019.1	68563053	68565560	1	plus	TATA-box binding protein associated factor 5 like, pseudogene 1	Taf5l-ps1	690283	pseudogene				
NC_086019.1	68574972	68575948	1	plus	vomeronasal 1 receptor 8	Vom1r8	494258	protein-coding	NM_001008905.2	NP_001008905.1	303	
NC_086019.1	68646536	68647426	1	minus	vomeronasal 1 receptor pseudogene 9	Vom1r-ps9	100312679	pseudogene				
NC_086019.1	68705935	68706885	1	plus	vomeronasal 1 receptor 9	Vom1r9	100312665	protein-coding	NM_001167547.1	NP_001161019.2	299	
NC_086019.1	68737157	68738625	1	minus	vomeronasal 1 receptor 10	Vom1r10	494302	protein-coding	XM_039097040.2	XP_038952968.1	311	
NC_086019.1	68776999	68777716	1	minus	vomeronasal 1 receptor pseudogene 10	Vom1r-ps10	100312681	pseudogene				
NC_086019.1	68789122	68790163	1	minus	vomeronasal 1 receptor 11	Vom1r11	494300	protein-coding	XM_017590547.2	XP_017446036.1	306	
NC_086019.1	68830998	68831921	1	plus	vomeronasal 1 receptor pseudogene 11	Vom1r-ps11	100312682	pseudogene				
NC_086019.1	68863429	68864358	1	minus	vomeronasal 1 receptor 12	Vom1r12	494306	protein-coding	XM_039097045.2	XP_038952973.2	306	
NC_086019.1	68937347	68938297	1	plus	vomeronasal 1 receptor 13	Vom1r13	100312667	protein-coding	NM_001167548.1	NP_001161020.1	316	
NC_086019.1	68967337	68968272	1	minus	vomeronasal type-1 receptor 2-like	LOC120098104	120098104	protein-coding	XM_039097048.1	XP_038952976.1	311	
NC_086019.1	69013773	69014735	1	minus	vomeronasal 1 receptor pseudogene 12	Vom1r-ps12	100312683	pseudogene				
NC_086019.1	69050193	69051127	1	plus	vomeronasal 1 receptor pseudogene 13	Vom1r-ps13	100312684	pseudogene				
NC_086019.1	69073898	69075138	1	minus	vomeronasal 1 receptor 2, pseudogene 2	Vom1r2-ps2	120098105	protein-coding	XM_063280761.1	XP_063136831.1	306	
NC_086019.1	69129178	69130110	1	minus	vomeronasal 1 receptor 15	Vom1r15	494305	protein-coding	NM_001008960.2	NP_001008960.1	306	
NC_086019.1	69166870	69167547	1	minus	vomeronasal 1 receptor pseudogene 14	Vom1r-ps14	100312685	pseudogene				
NC_086019.1	69194578	69195200	1	plus	vomeronasal 1 receptor pseudogene 15	Vom1r-ps15	100312686	pseudogene				
NC_086019.1	69204650	69205547	1	plus	vomeronasal 1 receptor pseudogene 16	Vom1r-ps16	100312687	pseudogene				
NC_086019.1	69213198	69232441	1	plus	protein phosphatase 2 scaffold subunit A alpha	Ppp2r1a	117281	protein-coding	NM_057140.1	NP_476481.1	589	
NC_086019.1	69237017	69237544	1	minus	vomeronasal 1 receptor pseudogene 17	Vom1r-ps17	100312688	pseudogene				
NC_086019.1	69273657	69274637	1	minus	vomeronasal 1 receptor pseudogene 18	Vom1r-ps18	100312689	pseudogene				
NC_086019.1	69287314	69288187	1	minus	vomeronasal 1 receptor pseudogene 19	Vom1r-ps19	100312690	pseudogene				
NC_086019.1	69325063	69326111	1	minus	vomeronasal 1 receptor pseudogene 20	Vom1r-ps20	100312691	pseudogene				
NC_086019.1	69334768	69335715	1	minus	vomeronasal 1 receptor 16	Vom1r16	100312668	protein-coding	NM_001167549.1	NP_001161021.1	315	
NC_086019.1	69358319	69379205	1	plus	zinc finger protein 160	Zfp160	100365363	protein-coding	XM_063277010.1	XP_063133080.1	670	
NC_086019.1	69443172	69444077	1	plus	vomeronasal 1 receptor 17	Vom1r17	100312945	protein-coding	NM_001167572.1	NP_001161044.1	301	
NC_086019.1	69454607	69455711	1	plus	vomeronasal 1 receptor pseudogene 21	Vom1r-ps21	100312692	pseudogene				
NC_086019.1	69473539	69474448	1	plus	vomeronasal 1 receptor pseudogene 22	Vom1r-ps22	100312693	pseudogene				
NC_086019.1	69482716	69483683	1	plus	vomeronasal 1 receptor 112	Vom1r112	100362068	protein-coding	NM_001408831.1	NP_001395760.1	315	
NC_086019.1	69517416	69518322	1	plus	vomeronasal 1 receptor pseudogene 23	Vom1r-ps23	100312694	pseudogene				
NC_086019.1	69562394	69563299	1	plus	vomeronasal 1 receptor pseudogene 24	Vom1r-ps24	100312695	pseudogene				
NC_086019.1	69581345	69582316	1	plus	vomeronasal 1 receptor 20	Vom1r20	494225	protein-coding	XM_063280554.1	XP_063136624.1	323	
NC_086019.1	69625091	69632360	1	plus	endogenous retrovirus group K member 21 Env polyprotein-like 2	Ervk-21l2	102557368	protein-coding	XM_039097077.2	XP_038953005.1	689	
NC_086019.1	69632795	69651485	1	minus	uncharacterized LOC134482873	LOC134482873	134482873	lncRNA	XR_010059529.1			
NC_086019.1	69636830	69637753	1	plus	vomeronasal 1 receptor 21	Vom1r21	494229	protein-coding	NM_001009510.2	NP_001009510.1	289	
NC_086019.1	69647844	69648688	1	minus	vomeronasal 1 receptor pseudogene 25	Vom1r-ps25	100312696	pseudogene				
NC_086019.1	69669843	69670708	1	plus	outer mitochondrial membrane lipid metabolism regulator OPA3, pseudogene 1	Opa3-ps1	365159	pseudogene				
NC_086019.1	69775352	69776994	1	plus	zinc finger protein 54, pseudogene 2	Zfp54-ps2	100365524	pseudogene				
NC_086019.1	69783963	69798949	1	plus	zinc finger protein 35, pseudogene 1	Zfp35-ps1	102554200	transcribed_pseudogene	XR_010059511.1			
NC_086019.1	69786363	69864498	1	minus	uncharacterized LOC108349017	LOC108349017	108349017	lncRNA	XR_005498134.2			
NC_086019.1	69809614	69828011	1	plus	zinc finger protein 677	Zfp677	102552527	protein-coding	XM_039100179.2	XP_038956107.1	628	
NC_086019.1	69864213	69876881	1	plus	zinc finger protein 54	Zfp54	308232	protein-coding	NM_001107467.2	NP_001100937.1	586	
NC_086019.1	69886585	69908424	1	plus	zinc finger protein 51	Zfp51	103691005	protein-coding	XM_017589926.3	XP_017445415.2	743	
NC_086019.1	69935995	69937979	1	minus	uncharacterized LOC120099215	LOC120099215	120099215	lncRNA	XR_005498275.2			
NC_086019.1	69938771	69943237	1	plus	zinc finger protein 54-like	LOC134484190	134484190	pseudogene				
NC_086019.1	69939333	69939405	1	minus	transfer RNA arginine (anticodon CCU) 1	Trnar-ccu1	108349880	tRNA				
NC_086019.1	69956965	69987297	1	plus	zinc finger protein 53	Zfp53	308236	protein-coding	NM_001107468.2	NP_001100938.1	631	
NC_086019.1	69961211	69962433	1	minus	ribonuclease H2, subunit B, pseudogene 1	Rnaseh2b-ps1	690453	pseudogene				
NC_086019.1	69986935	69999928	1	minus	uncharacterized LOC102547319	LOC102547319	102547319	lncRNA	XR_005498252.2			
NC_086019.1	69998534	70036017	1	plus	zinc finger protein 52	Zfp52	361487	protein-coding	NM_001014158.1	NP_001014180.1	755	
NC_086019.1	70007227	70008139	1	minus	uncharacterized LOC134482874	LOC134482874	134482874	lncRNA	XR_010059540.1			
NC_086019.1	70039102	70068230	1	plus	zinc finger protein 948	Zfp948	102550851	protein-coding	XM_039100242.2	XP_038956170.1	641	
NC_086019.1	70099923	70126564	1	plus	zinc finger protein 420-like	LOC108348215	108348215	protein-coding	XM_006228004.5	XP_006228066.1	776	
NC_086019.1	70133326	70147088	1	plus	zinc finger protein 51 like 1	Zfp51l1	499056	protein-coding	NM_001401954.1	NP_001388883.1	724	
NC_086019.1	70167106	70167704	1	plus	ribosomal protein L18A like 1	Rpl18al1	499057	protein-coding	XM_039097090.2	XP_038953018.1	182	
NC_086019.1	70207743	70240884	1	minus	vomeronasal 1 receptor 22	Vom1r22	494252	protein-coding	XM_063280556.1	XP_063136626.1	313	
NC_086019.1	70217435	70218411	1	minus	vomeronasal 1 receptor pseudogene 26	Vom1r-ps26	100312697	pseudogene				
NC_086019.1	70290464	70291429	1	minus	vomeronasal 1 receptor 23	Vom1r23	494288	protein-coding	NM_001008941.2	NP_001008941.1	315	
NC_086019.1	70305134	70324902	1	plus	transmembrane protein 65 like 1	Tmem65l1	102553001	pseudogene				
NC_086019.1	70330305	70347674	1	plus	zinc finger protein 748, pseudogene 1	Zfp748-ps1	682206	transcribed_pseudogene	XR_010059531.1			
NC_086019.1	70369444	70396190	1	plus	zinc finger protein 758 like 1	Zfp758l1	102548728	protein-coding	XM_063277072.1	XP_063133142.1	419	
NC_086019.1	70400035	70407079	1	minus	uncharacterized LOC134482876	LOC134482876	134482876	lncRNA	XR_010059542.1			
NC_086019.1	70421970	70431179	1	minus	vomeronasal 2 receptor, pseudogene 24	Vom2r-ps24	292498	pseudogene				
NC_086019.1	70461140	70464165	1	minus	zinc finger protein 994 like	Zfp994l	120100076	protein-coding	XM_063280557.1	XP_063136627.1	703	
NC_086019.1	70538455	70575821	1	minus	zinc finger protein 845 like, pseudogene 1	Znf845l-ps1	102547235	transcribed_pseudogene	XR_005498278.2			
NC_086019.1	70610931	70612862	1	minus	non-histone chromosomal protein HMG-14-like	LOC134482875	134482875	pseudogene				
NC_086019.1	70614167	70662261	1	minus	zinc finger protein 758	Zfp758	690559	protein-coding	XM_006228088.5	XP_006228150.1	659	
NC_086019.1	70695506	70718213	1	plus	vomeronasal 2 receptor, 12	Vom2r12	690566	protein-coding	NM_001099488.3	NP_001092958.3	853	
NC_086019.1	70734264	70749642	1	plus	vomeronasal 2 receptor, pseudogene 25	Vom2r-ps25	365160	pseudogene				
NC_086019.1	70802849	70853244	1	plus	vomeronasal 2 receptor, 13	Vom2r13	690593	protein-coding	NM_001099489.2	NP_001092959.2	853	
NC_086019.1	70877140	70893473	1	plus	vomeronasal 2 receptor, pseudogene 26	Vom2r-ps26	690598	pseudogene				
NC_086019.1	70906222	70912407	1	minus	vomeronasal 2, receptor 116 like, pseudogene 22	Vmn2r116l-ps22	120100077	pseudogene				
NC_086019.1	70930010	70931225	1	minus	glutathione peroxidase 4, pseudogene 4	Gpx4-ps4	120097716	pseudogene				
NC_086019.1	70959290	70959396	1	minus	RNA, U6 small nuclear 95	Rnu6-95	120100136	snRNA	XR_005499929.1			
NC_086019.1	70971567	70999703	1	minus	vomeronasal 2 receptor, pseudogene 27	Vom2r-ps27	292506	pseudogene				
NC_086019.1	71058325	71058431	1	minus	RNA, U6 small nuclear 672	Rnu6-672	120100159	snRNA	XR_005499952.1			
NC_086019.1	71090949	71131147	1	minus	zinc finger protein 182-like	LOC102555644	102555644	protein-coding	XM_008758832.4	XP_008757054.2	548	
NC_086019.1	71163188	71202259	1	minus	zinc finger protein 945 like 1	Zfp945l1	682225	protein-coding	XM_017589909.3	XP_017445398.1	544	
NC_086019.1	71220231	71224463	1	plus	uncharacterized LOC120099242	LOC120099242	120099242	lncRNA	XR_005498308.2			
NC_086019.1	71224028	71238925	1	minus	zinc finger protein 420, pseudogene 2	Zfp420-ps2	102555191	transcribed_pseudogene	XR_005498287.2			
NC_086019.1	71279917	71289573	1	plus	necdin, MAGE family member, pseudogene 1	Ndn-ps1	499060	pseudogene				
NC_086019.1	71305516	71358027	1	minus	zinc finger protein 945	Zfp945	100362641	protein-coding	XM_006228099.5	XP_006228161.2	901	
NC_086019.1	71369497	71378249	1	minus	uncharacterized LOC134482877	LOC134482877	134482877	lncRNA	XR_010059550.1			
NC_086019.1	71395819	71658824	1	minus	zinc finger protein 40	Zfp40	690661	protein-coding	NM_001395138.1	NP_001382067.1	797	
NC_086019.1	71494406	71507886	1	plus	vomeronasal 2 receptor, 80	Vom2r80	502285	protein-coding	NM_001111321.1	NP_001104791.1	851	
NC_086019.1	71598087	71624047	1	plus	vomeronasal 2, receptor 116 like, pseudogene 18	Vmn2r116l-ps18	120099245	pseudogene				
NC_086019.1	71699839	71713494	1	plus	vomeronasal 2 receptor, pseudogene 30	Vom2r-ps30	690673	pseudogene				
NC_086019.1	71734968	71735132	1	plus	vomeronasal 2 receptor, pseudogene 31	Vom2r-ps31	100101347	pseudogene				
NC_086019.1	71750228	71766048	1	minus	vomeronasal 2 receptor, 15	Vom2r15	690680	protein-coding	NM_001099490.1	NP_001092960.1	857	
NC_086019.1	71823474	71837203	1	plus	vomeronasal 2 receptor 19 like 1	Vom2r19l1	682419	protein-coding	XM_003748733.4	XP_003748781.2	857	
NC_086019.1	71869965	71907935	1	plus	vomeronasal 2, receptor 116 like, pseudogene 34	Vmn2r116l-ps34	690686	pseudogene				
NC_086019.1	71910164	71928294	1	plus	vomeronasal 2 receptor, 16	Vom2r16	690691	protein-coding	NM_001099655.1	NP_001093125.1	849	
NC_086019.1	71964377	71964620	1	plus	vomeronasal 2 receptor, pseudogene 32	Vom2r-ps32	100101348	pseudogene				
NC_086019.1	71996754	72010295	1	plus	vomeronasal 2 receptor, pseudogene 33	Vom2r-ps33	292510	pseudogene				
NC_086019.1	72045336	72060893	1	plus	vomeronasal type-2 receptor 116-like	LOC120097717	120097717	protein-coding	XM_039095864.2	XP_038951792.1	856	
NC_086019.1	72075217	72077874	1	minus	uncharacterized LOC134484198	LOC134484198	134484198	pseudogene				
