Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NW_025577366.1	13811494	13824447		minus	sodium channel subunit beta-2 isoform X1	SCN2B	123792612	protein-coding	XM_045797880.1	XP_045653836.1	215	
NW_025577366.1	13832127	13858333		minus	junctional adhesion molecule-like isoform X1	JAML	123792613	protein-coding	XM_045797882.1	XP_045653838.1	432	
NW_025577366.1	13859808	13879833		minus	myelin protein zero-like protein 3 isoform X1	MPZL3	123792614	protein-coding	XM_045797886.1	XP_045653842.1	243	
NW_025577366.1	13881824	13892806		minus	myelin protein zero-like protein 2	MPZL2	123792615	protein-coding	XM_045797889.1	XP_045653845.1	215	
NW_025577366.1	13916570	13927913		plus	T-cell surface glycoprotein CD3 epsilon chain	CD3E	123792617	protein-coding	XM_045797891.1	XP_045653847.1	201	
NW_025577366.1	13934880	13948865		minus	T-cell surface glycoprotein CD3 delta chain isoform X1	CD3D	123792618	protein-coding	XM_045797892.1	XP_045653848.1	188	
NW_025577366.1	13939840	13947933		plus	T-cell surface glycoprotein CD3 gamma chain	CD3G	123792619	protein-coding	XM_045797895.1	XP_045653851.1	182	
NW_025577366.1	13951782	13986848		plus	ubiquitin conjugation factor E4 A	UBE4A	123792620	protein-coding	XM_045797897.1	XP_045653853.1	1067	
NW_025577366.1	13989096	13995534		plus	ATP synthase subunit g, mitochondrial	ATP5MG	123792621	protein-coding	XM_045797899.1	XP_045653855.1	103	
NW_025577366.1	14003890	14016384		plus	uncharacterized LOC123792622	LOC123792622	123792622	lncRNA	XR_006779742.1			
NW_025577366.1	14020142	14099941		plus	histone-lysine N-methyltransferase 2A isoform X1	KMT2A	123792623	protein-coding	XM_045797900.1	XP_045653856.1	4000	
NW_025577366.1	14100545	14105010		plus	tetratricopeptide repeat protein 36	TTC36	123792627	protein-coding	XM_045797912.1	XP_045653868.1	189	
NW_025577366.1	14105021	14129946		plus	transmembrane protein 25 isoform X1	TMEM25	123792624	protein-coding	XM_045797906.1	XP_045653862.1	364	
NW_025577366.1	14120524	14138042		minus	intraflagellar transport protein 46 homolog	IFT46	123792625	protein-coding	XM_045797910.1	XP_045653866.1	301	
NW_025577366.1	14143788	14170622		plus	coatomer subunit delta	ARCN1	123792628	protein-coding	XM_045797913.1	XP_045653869.1	511	
NW_025577366.1	14151531	14152082		minus	uncharacterized gene	LOC123792629	123792629	pseudogene				
NW_025577366.1	14174044	14218454		plus	pleckstrin homology-like domain family B member 1 isoform X1	PHLDB1	123792630	protein-coding	XM_045797915.1	XP_045653871.1	1566	
NW_025577366.1	14218641	14233215		minus	trehalase isoform X1	TREH	123792631	protein-coding	XM_045797931.1	XP_045653887.1	640	
NW_025577366.1	14239877	14241514		minus	uncharacterized LOC123792374	LOC123792374	123792374	lncRNA	XR_006779682.1			
NW_025577366.1	14242793	14244436		plus	trehalase-like	LOC123792375	123792375	protein-coding	XM_045797530.1	XP_045653486.1	160	
NW_025577366.1	14263539	14294820		minus	probable ATP-dependent RNA helicase DDX6	DDX6	123792633	protein-coding	XM_045797934.1	XP_045653890.1	483	
NW_025577366.1	14354139	14364100		plus	C-X-C chemokine receptor type 5	CXCR5	123792472	protein-coding	XM_045797612.1	XP_045653568.1	374	
NW_025577366.1	14364323	14393518		minus	B-cell CLL/lymphoma 9-like protein isoform X1	BCL9L	123792634	protein-coding	XM_045797937.1	XP_045653893.1	1497	
NW_025577366.1	14396271	14406571		plus	uncharacterized LOC123792635, transcript variant X3	LOC123792635	123792635	lncRNA	XR_006779745.1			
NW_025577366.1	14414486	14418116		plus	uroplakin-2	UPK2	123792377	protein-coding	XM_045797531.1	XP_045653487.1	184	
NW_025577366.1	14424432	14433684		plus	forkhead box protein R1	FOXR1	123792378	protein-coding	XM_045797532.1	XP_045653488.1	297	
NW_025577366.1	14442328	14449573		plus	centrosomal AT-AC splicing factor isoform X1	CENATAC	123792637	protein-coding	XM_045797945.1	XP_045653901.1	345	
NW_025577366.1	14449425	14451673		minus	40S ribosomal protein S25	RPS25	123792640	protein-coding	XM_045797948.1	XP_045653904.1	125	
NW_025577366.1	14451944	14455450		plus	trafficking protein particle complex subunit 4	TRAPPC4	123792639	protein-coding	XM_045797947.1	XP_045653903.1	219	
NW_025577366.1	14455757	14461744		minus	glucose-6-phosphate exchanger SLC37A4 isoform X1	SLC37A4	123792636	protein-coding	XM_045797942.1	XP_045653898.1	451	
NW_025577366.1	14479363	14491031		minus	hypoxia up-regulated protein 1 isoform X1	HYOU1	123792641	protein-coding	XM_045797949.1	XP_045653905.1	997	
NW_025577366.1	14491165	14510831		plus	vacuolar protein sorting-associated protein 11 homolog	VPS11	123792642	protein-coding	XM_045797952.1	XP_045653908.1	941	
NW_025577366.1	14510698	14518448		plus	porphobilinogen deaminase isoform X1	HMBS	123792643	protein-coding	XM_045797953.1	XP_045653909.1	361	
NW_025577366.1	14519463	14520743		minus	histone H2AX	LOC123792645	123792645	protein-coding	XM_045797957.1	XP_045653913.1	143	
NW_025577366.1	14520896	14526248		minus	UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase	DPAGT1	123792644	protein-coding	XM_045797956.1	XP_045653912.1	408	
NW_025577366.1	14530892	14541030		plus	phospholipid transfer protein C2CD2L isoform X1	C2CD2L	123792647	protein-coding	XM_045797958.1	XP_045653914.1	707	
NW_025577366.1	14544127	14555987		plus	histone H4 transcription factor	LOC123792648	123792648	protein-coding	XM_045797960.1	XP_045653916.1	518	
NW_025577366.1	14565012	14578503		plus	ATP-binding cassette sub-family G member 4	ABCG4	123792649	protein-coding	XM_045797962.1	XP_045653918.1	646	
NW_025577366.1	14583181	14594529		plus	NLR family member X1 isoform X1	NLRX1	123792650	protein-coding	XM_045797963.1	XP_045653919.1	975	
NW_025577366.1	14594668	14599487		plus	Na(+)/H(+) exchange regulatory cofactor NHE-RF4 isoform X1	PDZD3	123792651	protein-coding	XM_045797967.1	XP_045653923.1	531	
NW_025577366.1	14600314	14603830		minus	coiled-coil domain-containing protein 153	CCDC153	123792652	protein-coding	XM_045797970.1	XP_045653926.1	202	
NW_025577366.1	14609065	14687165		plus	E3 ubiquitin-protein ligase CBL	CBL	123792654	protein-coding	XM_045797971.1	XP_045653927.1	910	
NW_025577366.1	14671713	14671842		plus	small nucleolar RNA SNORA19	LOC123792742	123792742	snoRNA	XR_006779783.1			
NW_025577366.1	14688703	14696027		minus	cell surface glycoprotein MUC18 isoform X1	MCAM	123792655	protein-coding	XM_045797972.1	XP_045653928.1	638	
NW_025577366.1	14706003	14708498		minus	uncharacterized gene	LOC123792473	123792473	pseudogene				
NW_025577366.1	14717367	14720179		plus	E3 ubiquitin-protein ligase RNF26	RNF26	123792656	protein-coding	XM_045797976.1	XP_045653932.1	434	
NW_025577366.1	14721845	14723774		minus	complement C1q tumor necrosis factor-related protein 5	C1QTNF5	123792657	protein-coding	XM_045797977.1	XP_045653933.1	243	
NW_025577366.1	14723915	14729398		minus	membrane frizzled-related protein	LOC123792658	123792658	protein-coding	XM_045797978.1	XP_045653934.1	591	
NW_025577366.1	14735161	14757192		minus	ubiquitin carboxyl-terminal hydrolase 2 isoform X1	USP2	123792659	protein-coding	XM_045797979.1	XP_045653935.1	606	
NW_025577366.1	14773632	14778759		minus	thy-1 membrane glycoprotein	THY1	123792660	protein-coding	XM_045797981.1	XP_045653937.1	161	
NW_025577366.1	14872406	14988420		plus	uncharacterized LOC123792663, transcript variant X3	LOC123792663	123792663	lncRNA	XR_006779748.1			
NW_025577366.1	14979715	15042854		minus	nectin-1	NECTIN1	123792661	protein-coding	XM_045797982.1	XP_045653938.1	516	
NW_025577366.1	15381200	15406555		minus	tripartite motif-containing protein 29	TRIM29	123792379	protein-coding	XM_045797533.1	XP_045653489.1	585	
NW_025577366.1	15466215	15483069		plus	out at first protein homolog	OAF	123792664	protein-coding	XM_045797983.1	XP_045653939.1	280	
NW_025577366.1	15466605	15469420		minus	uncharacterized LOC123792665	LOC123792665	123792665	lncRNA	XR_006779751.1			
NW_025577366.1	15493367	15567135		plus	POU domain, class 2, transcription factor 3	POU2F3	123792380	protein-coding	XM_045797535.1	XP_045653491.1	439	
NW_025577366.1	15574204	15581242		plus	TLC domain-containing protein 5 isoform X1	TLCD5	123792666	protein-coding	XM_045797984.1	XP_045653940.1	245	
NW_025577366.1	15584629	15738732		plus	rho guanine nucleotide exchange factor 12 isoform X1	ARHGEF12	123792667	protein-coding	XM_045797987.1	XP_045653943.1	1543	
NW_025577366.1	15743122	15743228		minus	U6 spliceosomal RNA	LOC123792750	123792750	snRNA	XR_006779790.1			
NW_025577366.1	15874916	16175091		plus	glutamate receptor ionotropic, kainate 4	GRIK4	123792669	protein-coding	XM_045797991.1	XP_045653947.1	956	
NW_025577366.1	16213355	16288642		plus	tubulin-specific chaperone cofactor E-like protein	TBCEL	123792671	protein-coding	XM_045797993.1	XP_045653949.1	424	
NW_025577366.1	16302821	16369760		plus	alpha-tectorin	TECTA	123792670	protein-coding	XM_045797992.1	XP_045653948.1	2155	
NW_025577366.1	16458769	16470668		plus	lathosterol oxidase	SC5D	123792673	protein-coding	XM_045797997.1	XP_045653953.1	299	
NW_025577366.1	16465936	16497518		minus	uncharacterized LOC123792674	LOC123792674	123792674	lncRNA	XR_006779753.1			
NW_025577366.1	16580262	16728787		plus	sortilin-related receptor	SORL1	123792675	protein-coding	XM_045797999.1	XP_045653955.1	2211	
NW_025577366.1	17171665	17371469		minus	uncharacterized protein LOC123792676 isoform X1	LOC123792676	123792676	protein-coding	XM_045798000.1	XP_045653956.1	246	
NW_025577366.1	17551799	17552191		plus	uncharacterized gene	LOC123792678	123792678	pseudogene				
NW_025577366.1	17561578	17699002		plus	ubiquitin-associated and SH3 domain-containing protein B isoform X1	UBASH3B	123792679	protein-coding	XM_045798004.1	XP_045653960.1	649	
NW_025577366.1	17709289	17734385		plus	cytotoxic and regulatory T-cell molecule	CRTAM	123792381	protein-coding	XM_045797536.1	XP_045653492.1	391	
NW_025577366.1	17752479	17807115		plus	jhy protein homolog	JHY	123792680	protein-coding	XM_045798007.1	XP_045653963.1	774	
NW_025577366.1	17821358	17825010		minus	brain-specific homeobox protein homolog	BSX	123792382	protein-coding	XM_045797537.1	XP_045653493.1	232	
NW_025577366.1	17885925	17890598		minus	heat shock cognate 71 kDa protein	HSPA8	123792681	protein-coding	XM_045798008.1	XP_045653964.1	646	
NW_025577366.1	17887811	17887898		minus	small nucleolar RNA SNORD14	LOC123792745	123792745	snoRNA	XR_006779786.1			
NW_025577366.1	17893680	17987721		minus	LOW QUALITY PROTEIN: CXADR-like membrane protein	LOC123792682	123792682	protein-coding	XM_045798009.1	XP_045653965.1	385	
NW_025577366.1	18180795	18358183		plus	protein Aster-B isoform X1	GRAMD1B	123792684	protein-coding	XM_045798010.1	XP_045653966.1	900	
NW_025577366.1	18361893	18383130		minus	sodium channel subunit beta-3	SCN3B	123792686	protein-coding	XM_045798019.1	XP_045653975.1	215	
NW_025577366.1	18442502	18458299		minus	zinc finger protein 202	ZNF202	123792687	protein-coding	XM_045798021.1	XP_045653977.1	647	
NW_025577366.1	18465100	18466068		minus	olfactory receptor 6X1	LOC123792445	123792445	protein-coding	XM_045797594.1	XP_045653550.1	312	
NW_025577366.1	18511654	18511754		minus	uncharacterized gene	LOC123792739	123792739	pseudogene				
NW_025577366.1	18512293	18513240		minus	olfactory receptor 6M1	LOC123792383	123792383	protein-coding	XM_045797538.1	XP_045653494.1	315	
NW_025577366.1	18523793	18524740		plus	olfactory receptor 6M1-like	LOC123792384	123792384	protein-coding	XM_045797539.1	XP_045653495.1	315	
NW_025577366.1	18547006	18547953		minus	olfactory receptor 6M1-like	LOC123792385	123792385	protein-coding	XM_045797540.1	XP_045653496.1	315	
NW_025577366.1	18559986	18560933		minus	olfactory receptor 6M1-like	LOC123792386	123792386	protein-coding	XM_045797541.1	XP_045653497.1	315	
NW_025577366.1	18568260	18569195		minus	olfactory receptor 8D4	LOC123792388	123792388	protein-coding	XM_045797542.1	XP_045653498.1	311	
NW_025577366.1	18580526	18582798		plus	transmembrane protein 225	TMEM225	123792474	protein-coding	XM_045797613.1	XP_045653569.1	227	
NW_025577366.1	18607560	18608504		plus	olfactory receptor 4D5	LOC123792389	123792389	protein-coding	XM_045797543.1	XP_045653499.1	314	
NW_025577366.1	18612571	18613533		minus	olfactory receptor 6T1	LOC123792475	123792475	protein-coding	XM_045797615.1	XP_045653571.1	320	
NW_025577366.1	18625836	18626783		plus	uncharacterized gene	LOC123792390	123792390	pseudogene				
NW_025577366.1	18634900	18635868		minus	olfactory receptor 10S1	LOC123792391	123792391	protein-coding	XM_045797544.1	XP_045653500.1	322	
NW_025577366.1	18646325	18647308		minus	olfactory receptor 10G6	LOC123792392	123792392	protein-coding	XM_045797545.1	XP_045653501.1	311	
NW_025577366.1	18660180	18661115		plus	olfactory receptor 10G7	LOC123792393	123792393	protein-coding	XM_045797546.1	XP_045653502.1	311	
NW_025577366.1	18670602	18671522		minus	olfactory receptor 10G9	LOC123792476	123792476	protein-coding	XM_045797616.1	XP_045653572.1	306	
NW_025577366.1	18682464	18683384		plus	olfactory receptor 10G9-like	LOC123792477	123792477	protein-coding	XM_045797617.1	XP_045653573.1	306	
NW_025577366.1	18691013	18691948		minus	olfactory receptor 10G7-like	LOC123792394	123792394	protein-coding	XM_045797547.1	XP_045653503.1	311	
NW_025577366.1	18703873	18704809		plus	LOW QUALITY PROTEIN: putative olfactory receptor 10D3	LOC123792478	123792478	protein-coding	XM_045797618.1	XP_045653574.1	311	
NW_025577366.1	18714760	18715692		plus	olfactory receptor 958-like	LOC123792479	123792479	protein-coding	XM_045797619.1	XP_045653575.1	310	
NW_025577366.1	18739305	18740252		minus	putative olfactory receptor 10D4	LOC123792480	123792480	protein-coding	XM_045797620.1	XP_045653576.1	314	
NW_025577366.1	18749683	18750621		minus	olfactory receptor 148-like	LOC123792395	123792395	protein-coding	XM_045797548.1	XP_045653504.1	310	
NW_025577366.1	18758366	18787717		plus	von Willebrand factor A domain-containing protein 5A isoform X1	VWA5A	123792688	protein-coding	XM_045798023.1	XP_045653979.1	805	
NW_025577366.1	18797195	18798130		plus	olfactory receptor 149-like	LOC123792396	123792396	protein-coding	XM_045797549.1	XP_045653505.1	311	
NW_025577366.1	18818011	18818949		plus	putative olfactory receptor 10D4	LOC123792397	123792397	protein-coding	XM_045797550.1	XP_045653506.1	312	
NW_025577366.1	18827113	18828051		plus	putative olfactory receptor 10D3	LOC123792398	123792398	protein-coding	XM_045797551.1	XP_045653507.1	312	
NW_025577366.1	18856940	18857923		plus	olfactory receptor 8G1-like	LOC123792481	123792481	protein-coding	XM_045797621.1	XP_045653577.1	319	
NW_025577366.1	18863228	18865507		plus	putative olfactory receptor 8G3	LOC123792399	123792399	protein-coding	XM_045797552.1	XP_045653508.1	311	
NW_025577366.1	18874693	18875634		plus	putative olfactory receptor 8G3	LOC123792400	123792400	protein-coding	XM_045797553.1	XP_045653509.1	311	
NW_025577366.1	18886173	18887138		plus	olfactory receptor 8G5-like	LOC123792401	123792401	protein-coding	XM_045797554.1	XP_045653510.1	311	
NW_025577366.1	18894738	18895670		plus	olfactory receptor 149-like	LOC123792402	123792402	protein-coding	XM_045797555.1	XP_045653511.1	310	
NW_025577366.1	18924028	18924969		plus	olfactory receptor 8D1-like	LOC123792403	123792403	protein-coding	XM_045797556.1	XP_045653512.1	313	
NW_025577366.1	18935062	18935988		minus	olfactory receptor 8D1	LOC123792404	123792404	protein-coding	XM_045797557.1	XP_045653513.1	308	
NW_025577366.1	18945279	18946205		minus	olfactory receptor 8D2	LOC123792405	123792405	protein-coding	XM_045797558.1	XP_045653514.1	308	
NW_025577366.1	18964443	18965378		minus	olfactory receptor 145-like	LOC123792406	123792406	protein-coding	XM_045797559.1	XP_045653515.1	311	
NW_025577366.1	18972400	18973332		minus	olfactory receptor 145-like	LOC123792407	123792407	protein-coding	XM_045797560.1	XP_045653516.1	310	
NW_025577366.1	18977664	18977770		plus	U6 spliceosomal RNA	LOC123792747	123792747	snRNA	XR_006779788.1			
NW_025577366.1	18983238	18984193		minus	uncharacterized gene	LOC123792408	123792408	pseudogene				
NW_025577366.1	18994922	18995851		minus	olfactory receptor 8B3-like	LOC123792409	123792409	protein-coding	XM_045797561.1	XP_045653517.1	309	
NW_025577366.1	19008218	19009150		minus	olfactory receptor 8B3-like	LOC123792410	123792410	protein-coding	XM_045797562.1	XP_045653518.1	310	
NW_025577366.1	19022570	19023502		minus	olfactory receptor 145-like	LOC123792412	123792412	protein-coding	XM_045797563.1	XP_045653519.1	310	
NW_025577366.1	19037167	19038099		minus	olfactory receptor 8B3-like	LOC123792413	123792413	protein-coding	XM_045797564.1	XP_045653520.1	310	
NW_025577366.1	19049893	19050825		minus	olfactory receptor 145-like	LOC123792414	123792414	protein-coding	XM_045797565.1	XP_045653521.1	310	
NW_025577366.1	19060837	19061769		minus	olfactory receptor 145-like	LOC123792415	123792415	protein-coding	XM_045797567.1	XP_045653523.1	310	
NW_025577366.1	19071562	19072494		minus	olfactory receptor 145-like	LOC123792416	123792416	protein-coding	XM_045797568.1	XP_045653524.1	310	
NW_025577366.1	19082685	19083616		minus	LOW QUALITY PROTEIN: olfactory receptor 145-like	LOC123792417	123792417	protein-coding	XM_045797569.1	XP_045653525.1	310	
NW_025577366.1	19092615	19093547		minus	olfactory receptor 8B3-like	LOC123792418	123792418	protein-coding	XM_045797570.1	XP_045653526.1	310	
NW_025577366.1	19096898	19103264		plus	uncharacterized gene	LOC123792482	123792482	pseudogene				
NW_025577366.1	19103607	19104548		minus	olfactory receptor 145-like	LOC123792419	123792419	protein-coding	XM_045797571.1	XP_045653527.1	310	
NW_025577366.1	19118749	19124409		minus	uncharacterized gene	LOC123792420	123792420	pseudogene				
NW_025577366.1	19128909	19129880		plus	uncharacterized gene	LOC123792421	123792421	pseudogene				
NW_025577366.1	19130243	19131182		minus	LOW QUALITY PROTEIN: olfactory receptor 145-like	LOC123792422	123792422	protein-coding	XM_045797573.1	XP_045653529.1	310	
NW_025577366.1	19144235	19145167		minus	olfactory receptor 8B3-like	LOC123792423	123792423	protein-coding	XM_045797574.1	XP_045653530.1	310	
NW_025577366.1	19157124	19158080		minus	olfactory receptor 143-like	LOC123792424	123792424	protein-coding	XM_045797575.1	XP_045653531.1	310	
NW_025577366.1	19173462	19177144		minus	LOW QUALITY PROTEIN: olfactory receptor 8B3-like	LOC123792483	123792483	protein-coding	XM_045797622.1	XP_045653578.1	352	
NW_025577366.1	19178359	19179315		minus	olfactory receptor 143-like	LOC123792425	123792425	protein-coding	XM_045797576.1	XP_045653532.1	310	
NW_025577366.1	19185758	19193830		minus	olfactory receptor 8B3-like	LOC123792484	123792484	protein-coding	XM_045797623.1	XP_045653579.1	390	
NW_025577366.1	19193904	19194393		plus	uncharacterized gene	LOC123792485	123792485	pseudogene				
NW_025577366.1	19201671	19203426		minus	olfactory receptor 147-like	LOC123792426	123792426	protein-coding	XM_045797577.1	XP_045653533.1	313	
NW_025577366.1	19214177	19224398		minus	olfactory receptor 8B3-like	LOC123792486	123792486	protein-coding	XM_045797625.1	XP_045653581.1	523	
NW_025577366.1	19237582	19238526		plus	olfactory receptor 143-like	LOC123792427	123792427	protein-coding	XM_045797578.1	XP_045653534.1	310	
NW_025577366.1	19260016	19260945		minus	olfactory receptor 8B4	LOC123792428	123792428	protein-coding	XM_045797580.1	XP_045653536.1	309	
NW_025577366.1	19276087	19277034		minus	olfactory receptor 145	LOC123792430	123792430	protein-coding	XM_045797581.1	XP_045653537.1	315	
NW_025577366.1	19305808	19306743		minus	olfactory receptor 8B12-like	LOC123792431	123792431	protein-coding	XM_045797582.1	XP_045653538.1	311	
NW_025577366.1	19339011	19339946		minus	olfactory receptor 8B12-like	LOC123792432	123792432	protein-coding	XM_045797583.1	XP_045653539.1	311	
NW_025577366.1	19371458	19372390		minus	olfactory receptor 8B12-like	LOC123792433	123792433	protein-coding	XM_045797585.1	XP_045653541.1	308	
NW_025577366.1	19387596	19388525		plus	olfactory receptor 8A1	LOC123792434	123792434	protein-coding	XM_045797586.1	XP_045653542.1	309	
NW_025577366.1	19419931	19426965		plus	pannexin-3	PANX3	123792435	protein-coding	XM_045797587.1	XP_045653543.1	392	
NW_025577366.1	19429956	19440576		plus	transforming growth factor beta regulator 1	TBRG1	123792691	protein-coding	XM_045798034.1	XP_045653990.1	411	
NW_025577366.1	19443174	19480945		minus	sialate O-acetylesterase	SIAE	123792690	protein-coding	XM_045798033.1	XP_045653989.1	525	
NW_025577366.1	19481076	19493821		plus	sperm surface protein Sp17	SPA17	123792436	protein-coding	XM_045797588.1	XP_045653544.1	151	
NW_025577366.1	19530701	19537285		plus	neurogranin	NRGN	123792692	protein-coding	XM_045798035.1	XP_045653991.1	78	
NW_025577366.1	19537515	19543135		minus	V-set and immunoglobulin domain-containing protein 2	VSIG2	123792694	protein-coding	XM_045798036.1	XP_045653992.1	392	
NW_025577366.1	19543477	19551775		minus	endothelial cell-selective adhesion molecule isoform X1	ESAM	123792696	protein-coding	XM_045798042.1	XP_045653998.1	393	
NW_025577366.1	19555510	19586865		minus	myb/SANT-like DNA-binding domain-containing protein 2 isoform X1	MSANTD2	123792695	protein-coding	XM_045798037.1	XP_045653993.1	643	
NW_025577366.1	19556098	19569203		plus	uncharacterized LOC123792699	LOC123792699	123792699	lncRNA	XR_006779762.1			
NW_025577366.1	19577520	19578156		plus	endothelial cell-selective adhesion molecule-like	LOC123792697	123792697	protein-coding	XM_045798044.1	XP_045654000.1	103	
NW_025577366.1	19627950	19643560		plus	roundabout homolog 3	ROBO3	123792437	protein-coding	XM_045797589.1	XP_045653545.1	1386	
NW_025577366.1	19645437	19659391		minus	roundabout homolog 4	ROBO4	123792700	protein-coding	XM_045798045.1	XP_045654001.1	998	
NW_025577366.1	19671001	19689815		minus	LOW QUALITY PROTEIN: hepatocyte cell adhesion molecule	HEPACAM	123792438	protein-coding	XM_045797590.1	XP_045653546.1	419	
NW_025577366.1	19695476	19698579		plus	uncharacterized LOC123792702	LOC123792702	123792702	lncRNA	XR_006779763.1			
NW_025577366.1	19703760	19775155		plus	coiled-coil domain-containing protein 15 isoform X1	CCDC15	123792701	protein-coding	XM_045798046.1	XP_045654002.1	857	
NW_025577366.1	19795304	19818546		plus	glucose-6-phosphate exchanger SLC37A2	SLC37A2	123792705	protein-coding	XM_045798061.1	XP_045654017.1	503	
NW_025577366.1	19812512	19840603		minus	transmembrane protein 218	TMEM218	123792703	protein-coding	XM_045798050.1	XP_045654006.1	115	
NW_025577366.1	19840876	20150011		plus	homeobox protein PKNOX2 isoform X1	PKNOX2	123792706	protein-coding	XM_045798062.1	XP_045654018.1	396	
NW_025577366.1	19989809	19989912		minus	U6 spliceosomal RNA	LOC123792748	123792748	snRNA	XR_006779789.1			
NW_025577366.1	20160031	20203587		minus	fasciculation and elongation protein zeta-1 isoform X1	FEZ1	123792707	protein-coding	XM_045798066.1	XP_045654022.1	392	
NW_025577366.1	20236445	20249281		plus	etoposide-induced protein 2.4 homolog	EI24	123792709	protein-coding	XM_045798069.1	XP_045654025.1	340	
NW_025577366.1	20255456	20279786		plus	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A	STT3A	123792710	protein-coding	XM_045798073.1	XP_045654029.1	705	
NW_025577366.1	20284513	20312519		plus	serine/threonine-protein kinase Chk1 isoform X1	CHEK1	123792711	protein-coding	XM_045798074.1	XP_045654030.1	497	
NW_025577366.1	20319907	20322292		plus	uncharacterized LOC123792439	LOC123792439	123792439	lncRNA	XR_006779689.1			
NW_025577366.1	20330039	20335561		minus	acrosomal protein SP-10 isoform X1	ACRV1	123792440	protein-coding	XM_045797592.1	XP_045653548.1	210	
NW_025577366.1	20341343	20344056		plus	protein PIP-1-like	LOC123792712	123792712	protein-coding	XM_045798076.1	XP_045654032.1	133	
NW_025577366.1	20364806	20368664		plus	prostate and testis expressed protein 3 isoform X1	PATE3	123792713	protein-coding	XM_045798077.1	XP_045654033.1	101	
NW_025577366.1	20445434	20446403		plus	prostate and testis expressed protein 1	PATE1	123792487	protein-coding	XM_045797626.1	XP_045653582.1	85	
NW_025577366.1	20465750	20468595		minus	prostate and testis expressed protein 2	PATE2	123792715	protein-coding	XM_045798079.1	XP_045654035.1	113	
NW_025577366.1	20487695	20490266		plus	prostate and testis expressed protein 3-like	LOC123792488	123792488	protein-coding	XM_045797627.1	XP_045653583.1	82	
NW_025577366.1	20532180	20544702		plus	hydrolethalus syndrome protein 1	HYLS1	123792717	protein-coding	XM_045798082.1	XP_045654038.1	313	
NW_025577366.1	20537102	20546777		minus	tRNA pseudouridine(38/39) synthase isoform X1	PUS3	123792716	protein-coding	XM_045798080.1	XP_045654036.1	480	
NW_025577366.1	20548090	20567240		plus	ATP-dependent RNA helicase DDX25	DDX25	123792718	protein-coding	XM_045798084.1	XP_045654040.1	483	
NW_025577366.1	20589540	20595353		plus	LOW QUALITY PROTEIN: V-set and immunoglobulin domain-containing protein 10-like 2	VSIG10L2	123792489	protein-coding	XM_045797628.1	XP_045653584.1	564	
NW_025577366.1	20597009	20696184		minus	cell adhesion molecule-related/down-regulated by oncogenes	CDON	123792719	protein-coding	XM_045798085.1	XP_045654041.1	1260	
NW_025577366.1	20601408	20606752		minus	uncharacterized LOC123792720	LOC123792720	123792720	lncRNA	XR_006779772.1			
NW_025577366.1	20731116	20742283		minus	uncharacterized LOC123792441, transcript variant X2	LOC123792441	123792441	lncRNA	XR_006779690.1			
NW_025577366.1	20763807	20768720		minus	uncharacterized LOC123792442	LOC123792442	123792442	lncRNA	XR_006779692.1			
NW_025577366.1	20796063	20806931		minus	uncharacterized LOC123792443	LOC123792443	123792443	lncRNA	XR_006779693.1			
NW_025577366.1	20818395	20830181		minus	mitochondrial RNA pseudouridine synthase RPUSD4	RPUSD4	123792721	protein-coding	XM_045798087.1	XP_045654043.1	377	
NW_025577366.1	20830275	20875756		plus	protein FAM118B isoform X1	FAM118B	123792724	protein-coding	XM_045798089.1	XP_045654045.1	351	
NW_025577366.1	20876003	20881980		minus	signal recognition particle receptor subunit alpha	SRPRA	123792722	protein-coding	XM_045798088.1	XP_045654044.1	639	
NW_025577366.1	20882205	20890082		plus	FAD-dependent oxidoreductase domain-containing protein 1 isoform X1	FOXRED1	123792725	protein-coding	XM_045798096.1	XP_045654052.1	527	
NW_025577366.1	20890921	20906939		plus	toll/interleukin-1 receptor domain-containing adapter protein isoform X1	LOC123792727	123792727	protein-coding	XM_045798100.1	XP_045654056.1	294	
NW_025577366.1	20898743	20905985		minus	uncharacterized LOC123792730	LOC123792730	123792730	lncRNA	XR_006779774.1			
NW_025577366.1	20907646	20914779		minus	uncharacterized LOC123792729	LOC123792729	123792729	lncRNA	XR_006779773.1			
NW_025577366.1	20914472	20951682		plus	m7GpppX diphosphatase	DCPS	123792726	protein-coding	XM_045798099.1	XP_045654055.1	337	
NW_025577366.1	20952296	20955101		plus	uncharacterized LOC123792731, transcript variant X3	LOC123792731	123792731	lncRNA	XR_006779775.1			
NW_025577366.1	20958393	20959242		minus	uncharacterized LOC123792444	LOC123792444	123792444	lncRNA	XR_006779694.1			
NW_025577366.1	20959511	20989855		plus	CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 4 isoform X1	ST3GAL4	123792732	protein-coding	XM_045798108.1	XP_045654064.1	392	
NW_025577366.1	20999377	21532985		minus	kin of IRRE-like protein 3	KIRREL3	123792733	protein-coding	XM_045798118.1	XP_045654074.1	778	
NW_025577368.1	15399	15895		minus	uncharacterized gene	LOC123792751	123792751	V_segment				
NW_025577368.1	15399	15895		minus	uncharacterized gene	LOC123792751	123792751	other				
