Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NW_022104553.1	33468926	33474482		minus	suprabasin isoform X1	SBSN	101655197	protein-coding	XM_045292951.1	XP_045148886.1	564	
NW_022104553.1	33484171	33484315		plus	uncharacterized gene	LOC115870450	115870450	pseudogene				
NW_022104553.1	33506455	33519040		plus	glyceraldehyde-3-phosphate dehydrogenase, testis-specific	GAPDHS	101655824	protein-coding	XM_004715789.2	XP_004715846.1	413	
NW_022104553.1	33519514	33521627		plus	transmembrane protein 147 isoform X1	TMEM147	101656128	protein-coding	XM_004715790.2	XP_004715847.1	224	
NW_022104553.1	33524091	33537668		minus	potassium-transporting ATPase alpha chain 1	ATP4A	101656652	protein-coding	XM_045292775.1	XP_045148710.1	1028	
NW_022104553.1	33600448	33600985		plus	transmembrane protein PMIS2	PMIS2	123521988	protein-coding	XM_045292711.1	XP_045148646.1	128	
NW_022104553.1	33613946	33614052		minus	U6 spliceosomal RNA	LOC115870462	115870462	snRNA	XR_004046727.1			
NW_022104553.1	33614357	33614471		plus	small nucleolar RNA SNORD89	LOC115870419	115870419	snoRNA	XR_004046696.1			
NW_022104553.1	33627727	33635931		plus	HAUS augmin-like complex subunit 5	HAUS5	101655826	protein-coding	XM_045293035.1	XP_045148970.1	607	
NW_022104553.1	33638345	33647632		plus	RNA-binding protein 42	RBM42	101656960	protein-coding	XM_004715793.2	XP_004715850.1	475	
NW_022104553.1	33652873	33655443		plus	ETS translocation variant 2	ETV2	101656130	protein-coding	XM_045292712.1	XP_045148647.1	288	
NW_022104553.1	33657356	33664992		plus	cytochrome c oxidase subunit 6B1	LOC101657672	101657672	protein-coding	XM_004715796.2	XP_004715853.1	86	
NW_022104553.1	33692161	33693161		plus	uncharacterized gene	LOC115870365	115870365	pseudogene				
NW_022104553.1	33695496	33706436		plus	uroplakin-1a	UPK1A	101658305	protein-coding	XM_004715797.3	XP_004715854.1	257	
NW_022104553.1	33767383	33769297		plus	LOW QUALITY PROTEIN: zinc finger and BTB domain-containing protein 32	ZBTB32	101656439	protein-coding	XM_045292913.1	XP_045148848.1	495	
NW_022104553.1	33772081	33791191		plus	histone-lysine N-methyltransferase 2B	KMT2B	101656752	protein-coding	XM_045292714.1	XP_045148649.1	2304	
NW_022104553.1	33792401	33794456		minus	LOW QUALITY PROTEIN: IGF-like family receptor 1	IGFLR1	101657065	protein-coding	XM_045292981.1	XP_045148916.1	199	
NW_022104553.1	33794537	33799378		minus	splicing factor U2AF 26 kDa subunit isoform X1	U2AF1L4	101658626	protein-coding	XM_045292978.1	XP_045148913.1	220	
NW_022104553.1	33799552	33801001		plus	gamma-secretase subunit PEN-2	PSENEN	101658948	protein-coding	XM_004715799.2	XP_004715856.1	101	
NW_022104553.1	33805176	33829762		plus	protein lin-37 homolog isoform X3	LIN37	101659265	protein-coding	XM_004715800.2	XP_004715857.1	243	
NW_022104553.1	33829843	33832039		minus	heat shock protein beta-6	HSPB6	101659581	protein-coding	XM_045292806.1	XP_045148741.1	169	
NW_022104553.1	33835166	33844289		plus	proline and serine-rich protein 3	PROSER3	101657369	protein-coding	XM_045292715.1	XP_045148650.1	602	
NW_022104553.1	33855800	33869143		plus	rho GTPase-activating protein 33 isoform X1	ARHGAP33	101659892	protein-coding	XM_045292919.1	XP_045148854.1	1296	
NW_022104553.1	33876615	33895063		minus	hydroxyproline dehydrogenase	PRODH2	101657990	protein-coding	XM_004715869.2	XP_004715926.1	455	
NW_022104553.1	33905938	33924882		minus	nephrin isoform X1	NPHS1	101660203	protein-coding	XM_013008054.2	XP_012863508.2	1256	
NW_022104553.1	33928296	33937294		plus	kin of IRRE-like protein 2	KIRREL2	101658306	protein-coding	XM_030886372.2	XP_030742232.1	668	
NW_022104553.1	33939363	33949185		plus	amyloid beta precursor like protein 1 isoform X2	APLP1	101660519	protein-coding	XM_004715804.3	XP_004715861.1	653	
NW_022104553.1	33955668	33961139		minus	NF-kappa-B inhibitor delta	NFKBID	101658627	protein-coding	XM_045292840.1	XP_045148775.1	324	
NW_022104553.1	33966392	33967802		plus	hematopoietic cell signal transducer	HCST	101658949	protein-coding	XM_045293038.1	XP_045148973.1	79	
NW_022104553.1	33968415	33971678		minus	TYRO protein tyrosine kinase-binding protein isoform X1	LOC101660836	101660836	protein-coding	XM_004715805.2	XP_004715862.1	111	
NW_022104553.1	34013074	34020238		plus	leucine-rich repeat and fibronectin type-III domain-containing protein 3	LRFN3	101661780	protein-coding	XM_004715809.2	XP_004715866.1	628	
NW_022104553.1	34031380	34031492		minus	uncharacterized gene	LOC115870422	115870422	pseudogene				
NW_022104553.1	34061371	34062395		plus	LOW QUALITY PROTEIN: succinate dehydrogenase assembly factor 1, mitochondrial	SDHAF1	101659266	protein-coding	XM_045292912.1	XP_045148847.1	138	
NW_022104553.1	34082323	34086347		minus	nesprin-4	SYNE4	101659582	protein-coding	XM_045293034.1	XP_045148969.1	198	
NW_022104553.1	34087065	34092027		minus	alpha-ketoglutarate-dependent dioxygenase alkB homolog 6 isoform X1	ALKBH6	101662089	protein-coding	XM_030886388.2	XP_030742248.2	238	
NW_022104553.1	34092659	34123344		minus	CAP-Gly domain-containing linker protein 3 isoform X3	CLIP3	101662402	protein-coding	XM_004715811.4	XP_004715868.2	635	
NW_022104553.1	34123837	34126549		plus	myosin regulatory light chain 12B-like	LOC101662723	101662723	protein-coding	XM_045292716.1	XP_045148651.1	231	
NW_022104553.1	34126964	34169541		plus	WD repeat-containing protein 62	WDR62	101659893	protein-coding	XM_045292717.1	XP_045148652.1	1471	
NW_022104553.1	34170082	34177592		minus	DNA-directed RNA polymerase II subunit RPB9 isoform X3	POLR2I	101663046	protein-coding	XM_004715813.2	XP_004715870.1	125	
NW_022104553.1	34174131	34176154		plus	putative transcription factor ovo-like protein 3	OVOL3	101660204	protein-coding	XM_013008057.2	XP_012863511.1	189	
NW_022104553.1	34177787	34186431		plus	tubulin-folding cofactor B isoform X2	TBCB	101663370	protein-coding	XM_004715814.2	XP_004715871.1	244	
NW_022104553.1	34190633	34190694		plus	U7 small nuclear RNA	LOC115870384	115870384	snRNA	XR_004046665.1			
NW_022104553.1	34190911	34191398		plus	uncharacterized gene	LOC101660520	101660520	pseudogene				
NW_022104553.1	34200975	34209582		plus	calpain small subunit 1	CAPNS1	101663678	protein-coding	XM_004715815.2	XP_004715872.1	280	
NW_022104553.1	34210137	34211556		minus	cytochrome c oxidase subunit 7A1, mitochondrial	LOC101663987	101663987	protein-coding	XM_004715816.2	XP_004715873.1	80	
NW_022104553.1	34248621	34301418		minus	zinc finger protein 565 isoform X1	ZNF565	123522003	protein-coding	XM_045292898.1	XP_045148833.1	435	
NW_022104553.1	34299510	34299616		minus	U6 spliceosomal RNA	LOC115870457	115870457	snRNA	XR_004046722.1			
NW_022104553.1	34301798	34338058		plus	uncharacterized LOC123522004, transcript variant X2	LOC123522004	123522004	lncRNA	XR_006680321.1			
NW_022104553.1	34313519	34313652		plus	small nucleolar RNA SNORA70	LOC115870400	115870400	snoRNA	XR_004046679.1			
NW_022104553.1	34338833	34341147		plus	zinc finger protein OZF	ZNF146	105979791	protein-coding	XM_013008068.3	XP_012863522.1	292	
NW_022104553.1	34343973	34344765		plus	uncharacterized gene	LOC101664298	101664298	pseudogene				
NW_022104553.1	34360170	34360643		minus	glycine cleavage system H protein, mitochondrial-like	LOC123521989	123521989	protein-coding	XM_045292718.1	XP_045148653.1	157	
NW_022104553.1	34361398	34450239		minus	zinc finger protein 567 isoform X1	LOC123522002	123522002	protein-coding	XM_045292864.1	XP_045148799.1	657	
NW_022104553.1	34391237	34391384		plus	uncharacterized gene	LOC115870437	115870437	pseudogene				
NW_022104553.1	34492137	34494109		plus	zinc finger protein 260	ZNF260	101661148	protein-coding	XM_030886182.2	XP_030742042.2	364	
NW_022104553.1	34532644	34559386		plus	zinc finger protein 566 isoform X2	LOC101661470	101661470	protein-coding	XM_013008066.3	XP_012863520.2	492	
NW_022104553.1	34563346	34580143		plus	zinc finger protein 82 homolog isoform X1	ZFP82	101661781	protein-coding	XM_045292882.1	XP_045148817.1	564	
NW_022104553.1	34601084	34623559		plus	zinc finger protein 14 homolog	LOC101662090	101662090	protein-coding	XM_030886184.2	XP_030742044.2	500	
NW_022104553.1	34612691	34613455		plus	uncharacterized gene	LOC101639922	101639922	pseudogene				
NW_022104553.1	34619753	34620852		minus	LOW QUALITY PROTEIN: phosphate carrier protein, mitochondrial-like	LOC101639602	101639602	protein-coding	XM_013008067.2	XP_012863521.1	357	
NW_022104553.1	34639924	34663840		minus	zinc finger protein 568-like	LOC115870360	115870360	protein-coding	XM_045292893.1	XP_045148828.1	544	
NW_022104553.1	34684244	34686485		minus	uncharacterized gene	LOC115870361	115870361	pseudogene				
NW_022104553.1	34701763	34701942		plus	acyl-CoA-binding protein-like	LOC105979792	105979792	protein-coding	XM_045292909.1	XP_045148844.1	59	
NW_022104553.1	34716667	34734402		minus	zinc finger protein 568 isoform X1	LOC101638742	101638742	protein-coding	XM_004715820.2	XP_004715877.1	600	
NW_022104553.1	34737186	34744071		plus	uncharacterized LOC123522005	LOC123522005	123522005	lncRNA	XR_006680323.1			
NW_022104553.1	34765206	34833755		minus	zinc finger protein 383 isoform X1	LOC115870330	115870330	protein-coding	XM_045292903.1	XP_045148838.1	474	
NW_022104553.1	34834189	34834333		minus	uncharacterized gene	LOC115870440	115870440	pseudogene				
NW_022104553.1	34871496	34925980		minus	zinc finger protein 420	LOC115870329	115870329	protein-coding	XM_030886229.2	XP_030742089.1	567	
NW_022104553.1	34906325	34909683		plus	uncharacterized gene	LOC105979788	105979788	pseudogene				
NW_022104553.1	34944548	34945162		minus	uncharacterized gene	LOC101641173	101641173	pseudogene				
NW_022104553.1	34948681	34949682		plus	uncharacterized gene	LOC115870331	115870331	pseudogene				
NW_022104553.1	34997222	35019510		plus	zinc finger protein 30 homolog isoform X1	LOC101640551	101640551	protein-coding	XM_030886376.2	XP_030742236.1	505	
NW_022104553.1	35050315	35051589		minus	uncharacterized gene	LOC101640865	101640865	pseudogene				
NW_022104553.1	35089277	35098035		plus	zinc finger protein 571-like	LOC115870364	115870364	protein-coding	XM_045292876.1	XP_045148811.1	637	
NW_022104553.1	35135958	35167138		plus	zinc finger protein 571-like	LOC115867885	115867885	protein-coding	XM_045292877.1	XP_045148812.1	631	
NW_022104553.1	35269656	35269861		minus	small nucleolar RNA SNORA73 family	LOC115870383	115870383	snoRNA	XR_004046664.1			
NW_022104553.1	35275054	35284979		minus	zinc finger protein 181 isoform X1	ZNF181	101663048	protein-coding	XM_045292888.1	XP_045148823.1	547	
NW_022104553.1	35296002	35316196		minus	Wilms tumor protein 1-interacting protein	LOC123522006	123522006	protein-coding	XM_045292916.1	XP_045148851.1	189	
NW_022104553.1	35333582	35335490		minus	uncharacterized gene	LOC101663680	101663680	pseudogene				
NW_022104553.1	35339695	35339801		plus	U6 spliceosomal RNA	LOC115870456	115870456	snRNA	XR_004046721.1			
NW_022104553.1	35341817	35390318		minus	SUMO-activating enzyme subunit 2	UBA2	101641487	protein-coding	XM_004715824.2	XP_004715881.1	640	
NW_022104553.1	35381826	35382183		plus	uncharacterized gene	LOC105979793	105979793	pseudogene				
NW_022104553.1	35393044	35419636		minus	programmed cell death protein 2-like	PDCD2L	101641797	protein-coding	XM_004715825.2	XP_004715882.1	360	
NW_022104553.1	35436161	35462079		minus	glucose-6-phosphate isomerase	GPI	101642111	protein-coding	XM_004715826.2	XP_004715883.1	558	
NW_022104553.1	35462411	35585774		minus	granule associated Rac and RHOG effector protein 1 isoform X1	GARRE1	101642420	protein-coding	XM_004715827.3	XP_004715884.1	1067	
NW_022104553.1	35470006	35470112		minus	U6 spliceosomal RNA	LOC115870460	115870460	snRNA	XR_004046725.1			
NW_022104553.1	35497649	35503699		plus	uncharacterized gene	LOC115870334	115870334	pseudogene				
NW_022104553.1	35504723	35504829		plus	U6 spliceosomal RNA	LOC115870465	115870465	snRNA	XR_004046730.1			
NW_022104553.1	35544942	35549548		minus	uncharacterized gene	LOC101642732	101642732	pseudogene				
NW_022104553.1	35641377	35677824		minus	protein LSM14 homolog A isoform X2	LSM14A	101643041	protein-coding	XM_004715828.2	XP_004715885.1	461	
NW_022104553.1	35678028	35683255		plus	uncharacterized LOC123522008	LOC123522008	123522008	lncRNA	XR_006680324.1			
NW_022104553.1	35685243	35685411		plus	U1 spliceosomal RNA	LOC115870433	115870433	snRNA	XR_004046708.1			
NW_022104553.1	35695194	35695356		plus	U1 spliceosomal RNA	LOC115870442	115870442	snRNA	XR_004046714.1			
NW_022104553.1	35894268	35894597		minus	uncharacterized gene	LOC101643569	101643569	pseudogene				
NW_022104554.1	5	1017		plus	forkhead box protein H1-like	LOC101653542	101653542	protein-coding	XM_045293042.1	XP_045148977.1	306	
NW_022104554.1	1236	7135		minus	kinesin-like protein KIFC2	LOC101653853	101653853	protein-coding	XM_045293043.1	XP_045148978.1	740	
NW_022104558.1	180	2883		plus	uncharacterized LOC123522031	LOC123522031	123522031	lncRNA	XR_006680342.1			
NW_022104587.1	2323	3162		plus	olfactory receptor 14C36-like	LOC101654174	101654174	protein-coding	XM_004717944.2	XP_004718001.2	279	
NW_022104591.1	6005	6616		minus	olfactory receptor 9G4-like	LOC101654489	101654489	protein-coding	XM_004717945.3	XP_004718002.1	202	
NW_022104595.1	2873	2960		minus	uncharacterized gene	LOC115870471	115870471	pseudogene				
NW_022104597.1	985	1091		plus	U6 spliceosomal RNA	LOC115870472	115870472	snRNA	XR_004046735.1			
NW_022104601.1	4791	6143		plus	uncharacterized protein FLJ43738-like	LOC123522032	123522032	protein-coding	XM_045293044.1	XP_045148979.1	201	
NW_022104609.1	116	2755		plus	uncharacterized LOC123522033	LOC123522033	123522033	lncRNA	XR_006680343.1			
NW_022104644.1	306	1229		minus	olfactory receptor 9K2-like	LOC101654803	101654803	protein-coding	XM_013008709.3	XP_012864163.1	307	
NW_022104669.1	899	6650		plus	uncharacterized protein LOC101655117	LOC101655117	101655117	protein-coding	XM_004717946.2	XP_004718003.2	239	
NW_022104683.1	120	222		minus	U6 spliceosomal RNA	LOC115870473	115870473	snRNA	XR_004046736.1			
NW_022104716.1	3234	3340		minus	U6 spliceosomal RNA	LOC115870474	115870474	snRNA	XR_004046737.1			
NW_022104725.1	5718	6605		minus	olfactory receptor 11H6	LOC101655740	101655740	protein-coding	XM_004717948.2	XP_004718005.4	295	
NW_022104750.1	253	1200		plus	olfactory receptor 7A17-like	LOC101656357	101656357	protein-coding	XM_004717950.2	XP_004718007.1	306	
NW_022104820.1	2022	2573		plus	potassium voltage-gated channel subfamily G member 4-like	LOC101657920	101657920	protein-coding	XM_045293046.1	XP_045148981.1	184	
NW_022104835.1	1533	2805		minus	LOW QUALITY PROTEIN: histone-binding protein RBBP4-like	LOC101658243	101658243	protein-coding	XM_045293047.1	XP_045148982.1	424	
NW_022104883.1	1160	4408		minus	uncharacterized gene	LOC101658879	101658879	pseudogene				
NW_022104898.1	1	1926		minus	uncharacterized LOC123522034	LOC123522034	123522034	lncRNA	XR_006680344.1			
NW_022104952.1	225	1986		plus	FAST kinase domain-containing protein 1, mitochondrial-like	LOC123522035	123522035	protein-coding	XM_045293048.1	XP_045148983.1	175	
NW_022104966.1	3338	3908		minus	uncharacterized gene	LOC115870475	115870475	pseudogene				
NW_022104984.1	4252	4932		minus	uncharacterized gene	LOC101661079	101661079	pseudogene				
NW_022105066.1	476	4596		minus	phosphatidylinositol 4-phosphate 5-kinase type-1 gamma-like	LOC123522036	123522036	protein-coding	XM_045293050.1	XP_045148985.1	162	
NW_022105081.1	7	4911		minus	phosphoglycerate mutase 1	LOC101662326	101662326	protein-coding	XM_004717957.2	XP_004718014.1	137	
NW_022105086.1	2214	2286		minus	tRNA-Met	TRNAM-CAU	115870476	tRNA				
NW_022105105.1	4293	4354		plus	U7 small nuclear RNA	LOC115870477	115870477	snRNA	XR_004046738.1			
NW_022105170.1	611	985		minus	uncharacterized gene	LOC101663185	101663185	pseudogene				
NW_022105191.1	39	1548		minus	cadherin-5-like	LOC123522037	123522037	protein-coding	XM_045293051.1	XP_045148986.1	164	
NW_022105203.1	732	1309		minus	uncharacterized gene	LOC101663499	101663499	pseudogene				
NW_022105211.1	636	3644		plus	protein FAM13B-like	LOC123522038	123522038	protein-coding	XM_045293052.1	XP_045148987.1	109	
NW_022105233.1	3641	4569		plus	uncharacterized gene	LOC101663807	101663807	pseudogene				
NW_022105237.1	301	1239		minus	uncharacterized gene	LOC101664116	101664116	pseudogene				
NW_022105248.1	2686	2850		minus	U1 spliceosomal RNA	LOC115870478	115870478	snRNA	XR_004046739.1			
NW_022105302.1	3036	3732		minus	uncharacterized gene	LOC101638258	101638258	pseudogene				
NW_022105323.1	258	448		minus	U2 spliceosomal RNA	LOC115870479	115870479	snRNA	XR_004046740.1			
NW_022105392.1	3183	3279		minus	uncharacterized gene	LOC115870480	115870480	pseudogene				
NW_022105396.1	3242	4147		plus	alpha-1-acid glycoprotein 1-like	LOC101639199	101639199	protein-coding	XM_004717961.2	XP_004718018.2	116	
NW_022105418.1	8892	9266		plus	uncharacterized gene	LOC101643798	101643798	pseudogene				
NW_022105451.1	2482	3024		plus	sphingosine 1-phosphate receptor 4	S1PR4	101639839	protein-coding	XM_004717962.1	XP_004718019.1	180	
NW_022105461.1	3363	3864		plus	secreted frizzled-related protein 2	LOC101640155	101640155	protein-coding	XM_004717963.2	XP_004718020.1	167	
NW_022105464.1	703	3700		plus	echinoderm microtubule-associated protein-like 6	LOC123522039	123522039	protein-coding	XM_045293053.1	XP_045148988.1	155	
NW_022105571.1	3582	4362		minus	uncharacterized gene	LOC101640779	101640779	pseudogene				
NW_022105611.1	53463	67674		minus	uncharacterized gene	LOC115870500	115870500	pseudogene				
NW_022105611.1	83699	85676		plus	V-set and transmembrane domain-containing protein 5 isoform X1	VSTM5	123522052	protein-coding	XM_045293216.1	XP_045149151.1	187	
NW_022105611.1	92077	116814		minus	mediator of RNA polymerase II transcription subunit 17	MED17	101641437	protein-coding	XM_045293077.1	XP_045149012.1	603	
NW_022105611.1	137989	161765		minus	ester hydrolase C11orf54 homolog	CUNH11orf54	101662679	protein-coding	XM_004708897.2	XP_004708954.1	315	
NW_022105611.1	161857	172714		plus	TATA box-binding protein-associated factor RNA polymerase I subunit D	TAF1D	101641127	protein-coding	XM_004708963.2	XP_004709020.1	279	
NW_022105611.1	167948	168074		plus	small nucleolar RNA SNORA40	LOC115870538	115870538	snoRNA	XR_004046770.1			
NW_022105611.1	169310	169443		plus	small nucleolar RNA SNORA18	LOC115870534	115870534	snoRNA	XR_004046766.1			
NW_022105611.1	169570	169642		plus	small nucleolar RNA SNORD5	LOC115870539	115870539	snoRNA	XR_004046771.1			
NW_022105611.1	170445	170583		plus	small nucleolar RNA SNORA8	LOC115870523	115870523	snoRNA	XR_004046756.1			
NW_022105611.1	170802	170932		plus	small nucleolar RNA SNORA1	LOC115870527	115870527	snoRNA	XR_004046759.1			
NW_022105611.1	171263	171335		plus	small nucleolar RNA Z40	LOC115870522	115870522	snoRNA	XR_004046755.1			
NW_022105611.1	172140	172260		plus	small nucleolar RNA SNORA32	LOC115870532	115870532	snoRNA	XR_004046764.1			
NW_022105611.1	172659	218639		minus	centrosomal protein of 295 kDa isoform X1	CEP295	101640819	protein-coding	XM_045293174.1	XP_045149109.1	2564	
NW_022105611.1	180419	180488		minus	small nucleolar RNA U2-30	LOC115870536	115870536	snoRNA	XR_004046768.1			
NW_022105611.1	180643	180722		minus	small nucleolar RNA U2-19	LOC115870537	115870537	snoRNA	XR_004046769.1			
NW_022105611.1	231403	231634		plus	uncharacterized gene	LOC115870490	115870490	pseudogene				
NW_022105611.1	381901	382359		minus	uncharacterized gene	LOC101662357	101662357	pseudogene				
NW_022105611.1	386462	450965		plus	uncharacterized LOC123522047	LOC123522047	123522047	lncRNA	XR_006680347.1			
NW_022105611.1	478868	591447		minus	deuterosome assembly protein 1	DEUP1	101639875	protein-coding	XM_004708961.2	XP_004709018.1	598	
NW_022105611.1	510069	511264		plus	LOW QUALITY PROTEIN: ubiquitin-conjugating enzyme E2 variant 2-like	LOC105979163	105979163	protein-coding	XM_045293215.1	XP_045149150.1	161	
NW_022105611.1	518923	519849		minus	uncharacterized gene	LOC105979162	105979162	pseudogene				
NW_022105611.1	733532	759637		plus	proton-coupled amino acid transporter 4 isoform X1	SLC36A4	101639555	protein-coding	XM_013006214.2	XP_012861668.1	484	
NW_022105611.1	942571	1626803		minus	protocadherin Fat 3	FAT3	101661733	protein-coding	XM_030886441.2	XP_030742301.1	4587	
NW_022105611.1	1806086	1812382		minus	uncharacterized gene	LOC101639235	101639235	pseudogene				
NW_022105611.1	1945171	1946482		minus	uncharacterized gene	LOC101638927	101638927	pseudogene				
NW_022105611.1	2308562	2310185		plus	uncharacterized gene	LOC101661422	101661422	pseudogene				
NW_022105611.1	2512675	2512837		minus	U1 spliceosomal RNA	LOC115870504	115870504	snRNA	XR_004046742.1			
NW_022105611.1	3103062	3103630		plus	uncharacterized gene	LOC101661109	101661109	pseudogene				
NW_022105611.1	3167730	3167862		plus	small nucleolar RNA SNORA22	LOC115870531	115870531	snoRNA	XR_004046763.1			
NW_022105611.1	3342470	3342807		plus	uncharacterized gene	LOC115870501	115870501	pseudogene				
NW_022105611.1	3382280	3384171		minus	uncharacterized gene	LOC101638295	101638295	pseudogene				
NW_022105611.1	3759732	3796123		plus	cysteine and histidine-rich domain-containing protein 1	CHORDC1	101637975	protein-coding	XM_045293079.1	XP_045149014.1	253	
NW_022105611.1	3809025	3877464		minus	N-acetylated-alpha-linked acidic dipeptidase 2	LOC101660793	101660793	protein-coding	XM_004708894.2	XP_004708951.1	738	
NW_022105611.1	3831686	3832090		minus	uncharacterized gene	LOC115870482	115870482	pseudogene				
NW_022105611.1	3913916	3915477		minus	upstream-binding factor 1-like protein 1	UBTFL1	101664463	protein-coding	XM_004708958.2	XP_004709015.1	348	
NW_022105611.1	3929279	3929482		plus	60S ribosomal protein L38-like	LOC101660476	101660476	protein-coding	XM_045293232.1	XP_045149167.1	67	
NW_022105611.1	3933458	3933597		minus	uncharacterized gene	LOC115870524	115870524	pseudogene				
NW_022105611.1	3961479	4020987		minus	glutamate carboxypeptidase 2	LOC101664149	101664149	protein-coding	XM_030886446.2	XP_030742306.1	718	
NW_022105611.1	4087615	4089262		plus	uncharacterized gene	LOC101663840	101663840	pseudogene				
NW_022105611.1	4205938	4398378		plus	NADPH oxidase 4	NOX4	101663531	protein-coding	XM_013006196.2	XP_012861650.1	503	
NW_022105611.1	4442060	4564442		minus	tyrosinase	TYR	101660164	protein-coding	XM_004708892.2	XP_004708949.1	530	
NW_022105611.1	4653853	5145882		plus	metabotropic glutamate receptor 5	GRM5	101659445	protein-coding	XM_004708891.2	XP_004708948.1	949	
NW_022105611.1	4730448	4731032		minus	uncharacterized gene	LOC105979161	105979161	pseudogene				
NW_022105611.1	5309299	5309940		minus	zinc finger protein Pegasus-like	LOC101663221	101663221	protein-coding	XM_004708955.1	XP_004709012.1	213	
NW_022105611.1	5335257	5353307		plus	dipeptidyl peptidase 1-like isoform X1	LOC123522048	123522048	protein-coding	XM_045293185.1	XP_045149120.1	139	
NW_022105611.1	5373708	5388677		plus	dipeptidyl peptidase 1	LOC101662901	101662901	protein-coding	XM_045293184.1	XP_045149119.1	308	
NW_022105611.1	5499283	5553385		plus	ras-related protein Rab-38	RAB38	101659131	protein-coding	XM_004708888.3	XP_004708945.1	211	
NW_022105611.1	5607533	5642708		plus	uncharacterized gene	LOC101662263	101662263	pseudogene				
NW_022105611.1	6015897	6016098		minus	LOW QUALITY PROTEIN: BBSome-interacting protein 1-like	LOC101658812	101658812	protein-coding	XM_013006226.1	XP_012861680.1	67	
NW_022105611.1	6053829	6054498		plus	acidic leucine-rich nuclear phosphoprotein 32 family member B-like	LOC101661950	101661950	protein-coding	XM_045293227.1	XP_045149162.1	204	
NW_022105611.1	6062242	6062639		minus	uncharacterized gene	LOC105979168	105979168	pseudogene				
NW_022105611.1	6208600	6441624		minus	transmembrane protein 135 isoform X1	TMEM135	101658267	protein-coding	XM_004708886.2	XP_004708943.1	458	
NW_022105611.1	6321987	6322159		plus	uncharacterized gene	LOC115870483	115870483	pseudogene				
NW_022105611.1	6444383	6444874		plus	uncharacterized gene	LOC101661646	101661646	pseudogene				
NW_022105611.1	6465310	6465740		minus	uncharacterized gene	LOC101661330	101661330	pseudogene				
NW_022105611.1	6481232	6481395		plus	U1 spliceosomal RNA	LOC115870503	115870503	snRNA	XR_004046741.1			
NW_022105611.1	6481352	6514750		minus	uncharacterized LOC123522040	LOC123522040	123522040	lncRNA	XR_006680345.1			
NW_022105611.1	6550503	6554849		plus	frizzled-4	FZD4	101657948	protein-coding	XM_004708885.4	XP_004708942.1	486	
NW_022105611.1	6659214	6659675		minus	eukaryotic translation initiation factor 1A, X-chromosomal-like	LOC101657628	101657628	protein-coding	XM_045293221.1	XP_045149156.1	143	
NW_022105611.1	6678818	6702097		minus	serine protease 23	PRSS23	101661016	protein-coding	XM_030886418.2	XP_030742278.1	370	
NW_022105611.1	6703314	6706082		minus	uncharacterized gene	LOC101660701	101660701	pseudogene				
NW_022105611.1	6824375	7043055		plus	NADP-dependent malic enzyme, mitochondrial	ME3	101657324	protein-coding	XM_004708884.3	XP_004708941.2	579	
NW_022105611.1	7063385	7117319		minus	coiled-coil domain-containing protein 81	CCDC81	101660383	protein-coding	XM_004708951.2	XP_004709008.1	653	
NW_022105611.1	7070031	7072767		plus	uncharacterized gene	LOC115870484	115870484	pseudogene				
NW_022105611.1	7134426	7166595		minus	protein Hikeshi	HIKESHI	101660071	protein-coding	XM_045293152.1	XP_045149087.1	181	
NW_022105611.1	7150863	7152235		plus	uncharacterized gene	LOC101657017	101657017	pseudogene				
NW_022105611.1	7176050	7206629		minus	polycomb protein EED isoform X1	EED	101656503	protein-coding	XM_004708882.2	XP_004708939.1	466	
NW_022105611.1	7238132	7238914		minus	uncharacterized gene	LOC101659755	101659755	pseudogene				
NW_022105611.1	7255215	7255276		minus	U7 small nuclear RNA	LOC115870517	115870517	snRNA	XR_004046751.1			
NW_022105611.1	7397515	7398054		minus	LOW QUALITY PROTEIN: homeobox protein NANOG-like	LOC101659132	101659132	protein-coding	XM_045293080.1	XP_045149015.1	179	
NW_022105611.1	7423825	7425549		plus	uncharacterized gene	LOC101656192	101656192	pseudogene				
NW_022105611.1	7502154	7571889		plus	phosphatidylinositol-binding clathrin assembly protein isoform X1	PICALM	101654941	protein-coding	XM_045293194.1	XP_045149129.1	634	
NW_022105611.1	7505728	7506538		plus	uncharacterized gene	LOC105979171	105979171	pseudogene				
NW_022105611.1	7508401	7508719		plus	uncharacterized gene	LOC123522051	123522051	pseudogene				
NW_022105611.1	7516961	7517095		plus	small nucleolar RNA SNORA9	LOC115870529	115870529	snoRNA	XR_004046761.1			
NW_022105611.1	7589807	7656926		minus	coiled-coil domain-containing protein 83	CCDC83	101658813	protein-coding	XM_004708948.1	XP_004709005.1	385	
NW_022105611.1	7729617	7729678		minus	U7 small nuclear RNA	LOC115870516	115870516	snRNA	XR_004046750.1			
NW_022105611.1	7750930	7857516		plus	synaptotagmin-like protein 2 isoform X7	SYTL2	101653168	protein-coding	XM_004708870.3	XP_004708927.1	946	
NW_022105611.1	7862201	7863310		plus	coiled-coil domain-containing protein 89	CCDC89	101658490	protein-coding	XM_013006227.3	XP_012861681.1	363	
NW_022105611.1	7880652	7886084		plus	CREB/ATF bZIP transcription factor	CREBZF	101652852	protein-coding	XM_004708869.3	XP_004708926.2	363	
