Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NC_045427.1	548081294	548097786	2	minus	furin isoform X1	FURIN	100921198	protein-coding	XM_031955632.1	XP_031811492.1	781	
NC_045427.1	548192111	548254712	2	minus	Bloom syndrome protein	BLM	100926781	protein-coding	XM_023496841.2	XP_023352609.1	1445	
NC_045427.1	548263494	548308549	2	minus	pro-cathepsin H	CTSH	100926518	protein-coding	XM_003755532.4	XP_003755580.1	334	
NC_045427.1	548337292	548368618	2	plus	uncharacterized LOC116421867	LOC116421867	116421867	lncRNA	XR_004232451.1			
NC_045427.1	548416413	548624938	2	minus	ras-specific guanine nucleotide-releasing factor 1 isoform X1	RASGRF1	100920760	protein-coding	XM_012542350.2	XP_012397804.1	1256	
NC_045427.1	548731380	548737831	2	plus	uncharacterized LOC116421179	LOC116421179	116421179	lncRNA	XR_004231480.1			
NC_045427.1	548936936	549079607	2	plus	ankyrin repeat domain-containing protein 34C	ANKRD34C	100919978	protein-coding	XM_003755505.2	XP_003755553.1	534	
NC_045427.1	548960043	548968384	2	minus	uncharacterized LOC116421868	LOC116421868	116421868	lncRNA	XR_004232453.1			
NC_045427.1	549082987	549083349	2	minus	uncharacterized gene	LOC100919717	100919717	pseudogene				
NC_045427.1	549089680	549094601	2	plus	transmembrane emp24 domain-containing protein 3	TMED3	100920500	protein-coding	XM_012542119.3	XP_012397573.3	225	
NC_045427.1	549157568	549234350	2	plus	uncharacterized gene	LOC100920241	100920241	pseudogene				
NC_045427.1	549425327	549466801	2	plus	major intrinsically disordered Notch2-binding receptor 1 isoform X1	MINAR1	100919453	protein-coding	XM_003755504.2	XP_003755552.1	916	
NC_045427.1	549562283	549688498	2	minus	uncharacterized gene	LOC100919193	100919193	pseudogene				
NC_045427.1	549950289	549954411	2	plus	uncharacterized LOC116421180	LOC116421180	116421180	lncRNA	XR_004231481.1			
NC_045427.1	550043003	550164208	2	minus	bcl-2-related protein A1-like isoform X3	LOC105749409	105749409	protein-coding	XM_003755496.4	XP_003755544.1	172	
NC_045427.1	550236883	550326749	2	plus	AN1-type zinc finger protein 6	ZFAND6	100916851	protein-coding	XM_031955642.1	XP_031811502.1	209	
NC_045427.1	550339151	550400251	2	plus	fumarylacetoacetase	FAH	100918931	protein-coding	XM_003755503.4	XP_003755551.1	419	
NC_045427.1	550424649	550425235	2	minus	cortexin domain-containing 1	CTXND1	111719225	protein-coding	XM_031955646.1	XP_031811506.1	59	
NC_045427.1	550650479	550902953	2	plus	aryl hydrocarbon receptor nuclear translocator 2 isoform X1	ARNT2	100916593	protein-coding	XM_003755494.4	XP_003755542.2	716	
NC_045427.1	551056502	551139140	2	plus	alpha/beta hydrolase domain-containing protein 17C	ABHD17C	100918673	protein-coding	XM_012542024.2	XP_012397478.2	333	
NC_045427.1	551191767	551317330	2	plus	uncharacterized LOC116421870	LOC116421870	116421870	lncRNA	XR_004232455.1			
NC_045427.1	551319777	551432033	2	plus	cell migration-inducing and hyaluronan-binding protein	CEMIP	100918415	protein-coding	XM_012542064.2	XP_012397518.1	1366	
NC_045427.1	551459284	551476942	2	minus	LRP chaperone MESD	MESD	100918155	protein-coding	XM_031955649.1	XP_031811509.1	221	
NC_045427.1	551515079	551517026	2	plus	talin rod domain-containing protein 1	TLNRD1	100916326	protein-coding	XM_031955648.1	XP_031811508.1	369	
NC_045427.1	551603650	551611210	2	plus	uncharacterized LOC116421872	LOC116421872	116421872	lncRNA	XR_004232456.1			
NC_045427.1	551676690	551691434	2	minus	uncharacterized LOC111719178	LOC111719178	111719178	lncRNA	XR_002769432.2			
NC_045427.1	551691000	551711687	2	plus	cilia- and flagella-associated protein 161 isoform X1	CFAP161	100917890	protein-coding	XM_023496752.2	XP_023352520.2	324	
NC_045427.1	551753994	551916068	2	plus	pro-interleukin-16 isoform X2	IL16	100917626	protein-coding	XM_012542097.3	XP_012397551.2	1473	
NC_045427.1	551918631	551939323	2	minus	stAR-related lipid transfer protein 5	STARD5	100916062	protein-coding	XM_003755492.4	XP_003755540.1	213	
NC_045427.1	551941775	552002679	2	minus	transmembrane channel-like protein 3	TMC3	100917367	protein-coding	XM_031949527.1	XP_031805387.1	1091	
NC_045427.1	552232112	552234073	2	plus	uncharacterized gene	LOC116421874	116421874	pseudogene				
NC_045427.1	552235772	552237595	2	minus	uncharacterized gene	LOC116421026	116421026	pseudogene				
NC_045427.1	552584377	552585065	2	minus	uncharacterized gene	LOC100915805	100915805	pseudogene				
NC_045427.1	552778894	552780500	2	minus	uncharacterized gene	LOC100913306	100913306	pseudogene				
NC_045427.1	552797497	552801351	2	minus	uncharacterized gene	LOC111719170	111719170	pseudogene				
NC_045427.1	552831535	552895420	2	minus	uncharacterized LOC116421875	LOC116421875	116421875	lncRNA	XR_004232458.1			
NC_045427.1	553327598	553335291	2	plus	uncharacterized LOC116421181	LOC116421181	116421181	lncRNA	XR_004231482.1			
NC_045427.1	553363646	553369061	2	minus	RNA-binding protein MEX3B isoform X1	MEX3B	100915282	protein-coding	XM_031955654.1	XP_031811514.1	583	
NC_045427.1	553369092	553378111	2	plus	uncharacterized LOC116421876	LOC116421876	116421876	lncRNA	XR_004232459.1			
NC_045427.1	553585001	553781461	2	minus	elongation factor-like GTPase 1 isoform X1	EFL1	100915025	protein-coding	XM_031955656.1	XP_031811516.1	1129	
NC_045427.1	553720522	553810853	2	plus	stabilizer of axonemal microtubules 2 isoform X2	SAXO2	100914763	protein-coding	XM_023496642.2	XP_023352410.1	438	
NC_045427.1	553817076	554359476	2	minus	ADAMTS-like protein 3 isoform X1	ADAMTSL3	100914503	protein-coding	XM_023496553.2	XP_023352321.1	1757	
NC_045427.1	554369025	554487433	2	minus	endophilin-A3 isoform X1	SH3GL3	100914240	protein-coding	XM_031955662.1	XP_031811522.1	347	
NC_045427.1	554617941	554796159	2	plus	zinc finger protein basonuclin-1 isoform X1	BNC1	100913983	protein-coding	XM_031955671.1	XP_031811531.1	992	
NC_045427.1	554697046	554823406	2	minus	uncharacterized LOC116421877, transcript variant X3	LOC116421877	116421877	lncRNA	XR_004232460.1			
NC_045427.1	554839826	554851418	2	plus	uncharacterized LOC116421878	LOC116421878	116421878	lncRNA	XR_004232463.1			
NC_045427.1	554877264	555018444	2	plus	hepatoma-derived growth factor-related protein 3 isoform X2	HDGFL3	100927891	protein-coding	XM_003755456.4	XP_003755504.1	203	
NC_045427.1	554965739	555007474	2	minus	transmembrane 6 superfamily member 1 isoform X2	TM6SF1	100927638	protein-coding	XM_003755455.4	XP_003755503.2	466	
NC_045427.1	555031084	555061135	2	plus	BTB/POZ domain-containing protein 1	BTBD1	100913717	protein-coding	XM_023496532.2	XP_023352300.1	500	
NC_045427.1	555063467	555078455	2	plus	UPF0235 protein C15orf40 homolog	C2H15orf40	100927377	protein-coding	XM_003755454.4	XP_003755502.1	147	
NC_045427.1	555135341	555143672	2	minus	RNA guanine-N7 methyltransferase activating subunit isoform X2	RAMAC	100927120	protein-coding	XM_003755453.4	XP_003755501.1	118	
NC_045427.1	555209543	555361007	2	plus	homer protein homolog 2 isoform X1	HOMER2	100913452	protein-coding	XM_012541772.3	XP_012397226.2	353	
NC_045427.1	555408827	555427402	2	minus	WASP homolog-associated protein with actin, membranes and microtubules	WHAMM	100913192	protein-coding	XM_031955684.1	XP_031811544.1	858	
NC_045427.1	555445169	555518302	2	plus	fibronectin type III and SPRY domain-containing protein 2	FSD2	100935166	protein-coding	XM_012541662.2	XP_012397116.1	763	
NC_045427.1	555522399	555526601	2	minus	general transcription factor II-I repeat domain-containing protein 2-like	LOC116421879	116421879	protein-coding	XM_031955685.1	XP_031811545.1	302	
NC_045427.1	555527453	555533203	2	minus	uncharacterized LOC100934908	LOC100934908	100934908	lncRNA	XR_002769415.2			
NC_045427.1	555529549	555529681	2	minus	small Cajal body-specific RNA 15	LOC111719168	111719168	other	XR_002769425.1			
NC_045427.1	555563021	555819349	2	minus	high affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8A isoform X1	PDE8A	100934646	protein-coding	XM_031955686.1	XP_031811546.1	852	
NC_045427.1	555819389	555822338	2	plus	uncharacterized protein LOC116421880	LOC116421880	116421880	protein-coding	XM_031955688.1	XP_031811548.1	251	
NC_045427.1	555923250	555985311	2	minus	sodium/nucleoside cotransporter 1	SLC28A1	100934383	protein-coding	XM_023496495.2	XP_023352263.1	658	
NC_045427.1	555990428	556034211	2	minus	alpha-protein kinase 3 isoform X1	ALPK3	100934125	protein-coding	XM_031955690.1	XP_031811550.1	1649	
NC_045427.1	556063383	556128390	2	minus	zinc finger protein 592	ZNF592	100926864	protein-coding	XM_031955693.1	XP_031811553.1	1291	
NC_045427.1	556136659	556173741	2	plus	signal peptidase complex catalytic subunit SEC11A	SEC11A	100933863	protein-coding	XM_012541642.3	XP_012397096.2	179	
NC_045427.1	556213122	556218606	2	plus	neuromedin-B	NMB	105749387	protein-coding	XM_012541843.2	XP_012397297.1	124	
NC_045427.1	556219810	556229930	2	plus	WD repeat-containing protein 73	WDR73	100933347	protein-coding	XM_031955695.1	XP_031811555.1	372	
NC_045427.1	556234149	556235273	2	minus	putative hydroxypyruvate isomerase	HYI	100933085	protein-coding	XM_031955696.1	XP_031811556.1	286	
NC_045427.1	556235187	556240411	2	plus	uncharacterized protein LOC116421027	LOC116421027	116421027	protein-coding	XM_031949351.1	XP_031805211.1	318	
NC_045427.1	556240608	556254300	2	minus	zinc finger and SCAN domain-containing protein 29	LOC100932558	100932558	protein-coding	XM_031955698.1	XP_031811558.1	1056	
NC_045427.1	556259415	556285806	2	minus	zinc finger and SCAN domain-containing protein 2 isoform X2	ZSCAN2	116419004	protein-coding	XM_023496476.2	XP_023352244.1	464	
NC_045427.1	556337341	556349999	2	plus	beta-microseminoprotein-like	LOC116421182	116421182	protein-coding	XM_031949528.1	XP_031805388.1	93	
NC_045427.1	556354534	556380072	2	minus	protein transport protein Sec31B isoform X1	SEC31B	100932299	protein-coding	XM_031955702.1	XP_031811562.1	1194	
NC_045427.1	556384990	556392560	2	minus	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial	NDUFB8	100926601	protein-coding	XM_003755451.4	XP_003755499.1	186	
NC_045427.1	556403222	556414490	2	plus	hypoxia-inducible factor 1-alpha inhibitor	HIF1AN	100932046	protein-coding	XM_003755472.4	XP_003755520.3	354	
NC_045427.1	556600776	556711666	2	plus	paired box protein Pax-2	PAX2	100931787	protein-coding	XM_031949352.1	XP_031805212.1	585	
NC_045427.1	556816090	556870657	2	plus	SMC5-SMC6 complex localization factor protein 2 isoform X1	SLF2	100918775	protein-coding	XM_031955709.1	XP_031811569.1	940	
NC_045427.1	556872471	556885787	2	plus	semaphorin-4G	SEMA4G	100926170	protein-coding	XM_031955711.1	XP_031811571.1	840	
NC_045427.1	556887194	556888046	2	minus	39S ribosomal protein L43, mitochondrial	MRPL43	100931526	protein-coding	XM_012541962.3	XP_012397416.1	154	
NC_045427.1	556888114	556891745	2	plus	twinkle protein, mitochondrial	TWNK	100931263	protein-coding	XM_003755469.4	XP_003755517.1	676	
NC_045427.1	556895352	556903017	2	plus	LOW QUALITY PROTEIN: leucine zipper putative tumor suppressor 2	LZTS2	100930996	protein-coding	XM_031955714.1	XP_031811574.1	683	
NC_045427.1	556903216	556922480	2	minus	PDZ domain-containing protein 7	PDZD7	100930734	protein-coding	XM_031949353.1	XP_031805213.1	1013	
NC_045427.1	556921705	556938037	2	plus	sideroflexin-3	SFXN3	116421881	protein-coding	XM_031955715.1	XP_031811575.1	321	
NC_045427.1	556977469	556983870	2	plus	kazal-type serine protease inhibitor domain-containing protein 1	KAZALD1	100930469	protein-coding	XM_031955716.1	XP_031811576.1	300	
NC_045427.1	557062165	557063685	2	minus	uncharacterized LOC116421183	LOC116421183	116421183	lncRNA	XR_004231483.1			
NC_045427.1	557071876	557080723	2	plus	T-cell leukemia homeobox protein 1	TLX1	100930213	protein-coding	XM_031955721.1	XP_031811581.1	332	
NC_045427.1	557167980	557170972	2	minus	transcription factor LBX1	LBX1	100925908	protein-coding	XM_003755449.2	XP_003755497.1	275	
NC_045427.1	557225756	557229198	2	minus	uncharacterized gene	LOC111719165	111719165	pseudogene				
NC_045427.1	557324263	557523252	2	plus	F-box/WD repeat-containing protein 1A isoform X4	BTRC	100925642	protein-coding	XM_003755448.4	XP_003755496.2	605	
NC_045427.1	557568922	557578961	2	minus	DNA polymerase lambda	POLL	100929690	protein-coding	XM_031955722.1	XP_031811582.1	590	
NC_045427.1	557579102	557602247	2	plus	protein DPCD	DPCD	100929437	protein-coding	XM_031955726.1	XP_031811586.1	203	
NC_045427.1	557602984	557724127	2	minus	F-box/WD repeat-containing protein 4 isoform X4	FBXW4	100929179	protein-coding	XM_012541917.3	XP_012397371.1	337	
NC_045427.1	557782492	557789120	2	minus	fibroblast growth factor 8 isoform X3	FGF8	100925381	protein-coding	XM_003755447.2	XP_003755495.1	203	
NC_045427.1	557795949	557798221	2	minus	nucleoplasmin-3	NPM3	100928925	protein-coding	XM_012541805.3	XP_012397259.1	173	
NC_045427.1	557801887	557832336	2	minus	protein O-GlcNAcase	OGA	100924785	protein-coding	XM_003755444.4	XP_003755492.2	920	
NC_045427.1	557845051	557887680	2	minus	Kv channel-interacting protein 2 isoform X1	KCNIP2	116421882	protein-coding	XM_031955732.1	XP_031811592.1	235	
NC_045427.1	557891054	558108826	2	minus	armadillo-like helical domain-containing protein 3	ARMH3	100924519	protein-coding	XM_003755443.4	XP_003755491.1	689	
NC_045427.1	557897211	557938545	2	plus	uncharacterized LOC116421883	LOC116421883	116421883	lncRNA	XR_004232467.1			
NC_045427.1	558114141	558117689	2	plus	Hermansky-Pudlak syndrome 6 protein	HPS6	100928668	protein-coding	XM_012541836.3	XP_012397290.2	781	
NC_045427.1	558144680	558157524	2	minus	LIM domain-binding protein 1 isoform X1	LDB1	100928409	protein-coding	XM_031955737.1	XP_031811597.1	411	
NC_045427.1	558171806	558187121	2	plus	peroxisome proliferator-activated receptor gamma coactivator-related protein 1 isoform X1	PPRC1	105749347	protein-coding	XM_031955742.1	XP_031811602.1	1603	
NC_045427.1	558185245	558196158	2	minus	uncharacterized LOC116421884	LOC116421884	116421884	lncRNA	XR_004232468.1			
NC_045427.1	558196471	558208960	2	plus	nucleolar and coiled-body phosphoprotein 1 isoform X1	NOLC1	100924258	protein-coding	XM_003755442.4	XP_003755490.2	784	
NC_045427.1	558284882	558290814	2	plus	elongation of very long chain fatty acids protein 3	ELOVL3	100923989	protein-coding	XM_031949354.1	XP_031805214.1	423	
NC_045427.1	558291134	558296075	2	minus	pituitary homeobox 3	PITX3	100923724	protein-coding	XM_031955746.1	XP_031811606.1	305	
NC_045427.1	558315280	558425318	2	plus	Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1 isoform X5	GBF1	100917718	protein-coding	XM_012541538.3	XP_012396992.1	1862	
NC_045427.1	558433113	558437837	2	plus	nuclear factor NF-kappa-B p100 subunit	NFKB2	100923463	protein-coding	XM_031955755.1	XP_031811615.1	667	
NC_045427.1	558437941	558457501	2	minus	PH and SEC7 domain-containing protein 1 isoform X1	PSD	100923200	protein-coding	XM_012541483.3	XP_012396937.1	1031	
NC_045427.1	558460202	558462502	2	plus	F-box/LRR-repeat protein 15 isoform X1	FBXL15	100922939	protein-coding	XM_031955756.1	XP_031811616.1	296	
NC_045427.1	558462704	558469697	2	minus	CUE domain-containing protein 2 isoform X1	CUEDC2	100917458	protein-coding	XM_031955758.1	XP_031811618.1	290	
NC_045427.1	558473358	558510184	2	plus	transmembrane protein 180	MFSD13A	100922677	protein-coding	XM_012541494.3	XP_012396948.1	512	
NC_045427.1	558489819	558491564	2	minus	uncharacterized protein C10orf95 homolog	C2H10orf95	111719078	protein-coding	XM_023496219.2	XP_023351987.1	209	
NC_045427.1	558509518	558525424	2	minus	alpha-centractin	ACTR1A	100917201	protein-coding	XM_003755417.4	XP_003755465.1	376	
NC_045427.1	558528067	558687559	2	plus	suppressor of fused homolog isoform X2	SUFU	100922414	protein-coding	XM_023496204.2	XP_023351972.2	490	
NC_045427.1	558698654	558715101	2	plus	E3 ubiquitin-protein ligase TRIM8	TRIM8	100922159	protein-coding	XM_031955762.1	XP_031811622.1	551	
NC_045427.1	558752928	558782929	2	minus	ADP-ribosylation factor-like protein 3	ARL3	100916937	protein-coding	XM_003755416.4	XP_003755464.1	182	
NC_045427.1	558782889	558803290	2	plus	sideroflexin-2	SFXN2	100916672	protein-coding	XM_003755415.4	XP_003755463.1	322	
NC_045427.1	558805649	558867800	2	plus	WW domain binding protein 1-like isoform X1	WBP1L	100921896	protein-coding	XM_031955766.1	XP_031811626.1	374	
NC_045427.1	558878474	558887908	2	minus	steroid 17-alpha-hydroxylase/17,20 lyase isoform X1	LOC100915970	100915970	protein-coding	XM_003755412.3	XP_003755460.1	502	
NC_045427.1	558900072	558906722	2	plus	BLOC-1-related complex subunit 7 isoform X1	BORCS7	100916410	protein-coding	XM_003755414.4	XP_003755462.1	105	
NC_045427.1	558962338	559113705	2	plus	metal transporter CNNM2 isoform X1	CNNM2	100921639	protein-coding	XM_031955769.1	XP_031811629.1	872	
NC_045427.1	559119058	559230756	2	minus	cytosolic purine 5'-nucleotidase isoform X1	NT5C2	100915711	protein-coding	XM_003755411.3	XP_003755459.1	564	
NC_045427.1	559273549	559291972	2	plus	alpha-internexin	INA	100915448	protein-coding	XM_003755410.4	XP_003755458.1	496	
NC_045427.1	559306655	559334037	2	minus	polycomb group RING finger protein 6	PCGF6	100915189	protein-coding	XM_031955781.1	XP_031811641.1	345	
NC_045427.1	559336397	559352144	2	plus	LOW QUALITY PROTEIN: transcription initiation factor TFIID subunit 5	TAF5	100921375	protein-coding	XM_031955780.1	XP_031811640.1	825	
NC_045427.1	559352142	559356493	2	minus	ATP synthase membrane subunit DAPIT, mitochondrial	ATP5MD	100914932	protein-coding	XM_003755408.3	XP_003755456.1	58	
NC_045427.1	559356564	559394296	2	plus	protein RRP5 homolog isoform X1	PDCD11	100921113	protein-coding	XM_012541590.3	XP_012397044.1	1863	
NC_045427.1	559395679	559403542	2	minus	calcium homeostasis modulator protein 2	CALHM2	100920851	protein-coding	XM_031955782.1	XP_031811642.1	323	
NC_045427.1	559406730	559413935	2	minus	calcium homeostasis modulator protein 1	CALHM1	100914669	protein-coding	XM_003755407.3	XP_003755455.1	341	
NC_045427.1	559420566	559429757	2	minus	LOW QUALITY PROTEIN: calcium homeostasis modulator protein 3	CALHM3	100920591	protein-coding	XM_031955783.1	XP_031811643.1	349	
NC_045427.1	559440215	559460268	2	minus	uncharacterized LOC116421885	LOC116421885	116421885	lncRNA	XR_004232470.1			
NC_045427.1	559466398	559563171	2	plus	E3 ubiquitin-protein ligase NEURL1 isoform X1	NEURL1	100920070	protein-coding	XM_031955784.1	XP_031811644.1	578	
NC_045427.1	559584437	559904121	2	minus	SH3 and PX domain-containing protein 2A isoform X1	SH3PXD2A	100914239	protein-coding	XM_023496115.2	XP_023351883.1	1134	
NC_045427.1	559856753	559862265	2	plus	uncharacterized LOC116421886	LOC116421886	116421886	lncRNA	XR_004232471.1			
NC_045427.1	559931138	559983094	2	minus	CST complex subunit STN1 isoform X1	STN1	100919805	protein-coding	XM_012541463.3	XP_012396917.1	370	
NC_045427.1	560031013	560102217	2	plus	STE20-like serine/threonine-protein kinase isoform X1	SLK	100913812	protein-coding	XM_003755403.4	XP_003755451.1	1239	
NC_045427.1	560103262	560163954	2	minus	LOW QUALITY PROTEIN: collagen alpha-1(XVII) chain	COL17A1	100919545	protein-coding	XM_031949355.1	XP_031805215.1	1472	
NC_045427.1	560217302	560386396	2	plus	glutathione S-transferase omega-1-like isoform X2	LOC100913363	100913363	protein-coding	XM_003755401.3	XP_003755449.1	241	
NC_045427.1	560226076	560364326	2	minus	cilia- and flagella-associated protein 43	LOC100919281	100919281	protein-coding	XM_031955793.1	XP_031811653.1	1677	
NC_045427.1	560387908	560403242	2	plus	swi5-dependent recombination DNA repair protein 1 homolog	SFR1	100919020	protein-coding	XM_031949356.1	XP_031805216.1	441	
NC_045427.1	560409361	560610898	2	minus	cilia- and flagella-associated protein 43-like isoform X1	LOC100918759	100918759	protein-coding	XM_031955797.1	XP_031811657.1	1686	
NC_045427.1	560632091	560647339	2	plus	glutathione S-transferase omega-1	GSTO1	100935165	protein-coding	XM_003755399.4	XP_003755447.2	242	
NC_045427.1	560663542	560689798	2	minus	inositol 1,4,5-trisphosphate receptor-interacting protein	ITPRIP	100918499	protein-coding	XM_003755422.4	XP_003755470.1	549	
NC_045427.1	560725384	560835050	2	plus	cilia- and flagella-associated protein 58 isoform X1	CFAP58	100918239	protein-coding	XM_031955804.1	XP_031811664.1	934	
NC_045427.1	560803194	560804279	2	plus	ADP-ribose glycohydrolase MACROD1-like	LOC116421888	116421888	protein-coding	XM_031955807.1	XP_031811667.1	244	
NC_045427.1	561041015	561735800	2	plus	VPS10 domain-containing receptor SorCS3	SORCS3	100917979	protein-coding	XM_031955808.1	XP_031811668.1	1229	
NC_045427.1	561359723	561360383	2	minus	uncharacterized gene	LOC105749305	105749305	pseudogene				
NC_045427.1	561606810	561607649	2	minus	uncharacterized gene	LOC100934644	100934644	pseudogene				
NC_045427.1	563441606	564145678	2	minus	VPS10 domain-containing receptor SorCS1 isoform X1	SORCS1	100932044	protein-coding	XM_031955810.1	XP_031811670.1	1214	
NC_045427.1	563664896	563672833	2	plus	uncharacterized LOC116421889	LOC116421889	116421889	lncRNA	XR_004232473.1			
NC_045427.1	565098293	565162512	2	minus	xaa-Pro aminopeptidase 1	XPNPEP1	100931785	protein-coding	XM_023496023.2	XP_023351791.1	623	
NC_045427.1	565263271	565413095	2	plus	gamma-adducin isoform X1	ADD3	100931349	protein-coding	XM_023495996.2	XP_023351764.1	711	
NC_045427.1	565514151	565618543	2	plus	max-interacting protein 1 isoform X1	MXI1	100930817	protein-coding	XM_031955826.1	XP_031811686.1	289	
NC_045427.1	565618376	565645741	2	minus	survival of motor neuron-related-splicing factor 30 isoform X1	SMNDC1	100931083	protein-coding	XM_003755390.4	XP_003755438.1	238	
NC_045427.1	565645830	565674086	2	plus	uncharacterized LOC116421891	LOC116421891	116421891	lncRNA	XR_004232477.1			
NC_045427.1	565717487	565717593	2	plus	U6 spliceosomal RNA	LOC111719044	111719044	snRNA	XR_002769352.1			
NC_045427.1	565771168	565772573	2	minus	uncharacterized gene	LOC116421028	116421028	pseudogene				
NC_045427.1	565893706	565914715	2	plus	dual specificity protein phosphatase 5	DUSP5	100930552	protein-coding	XM_023495981.2	XP_023351749.2	380	
NC_045427.1	565967077	566015943	2	plus	structural maintenance of chromosomes protein 3	SMC3	100930296	protein-coding	XM_003755387.4	XP_003755435.1	1217	
NC_045427.1	566082261	566322086	2	plus	RNA-binding protein 20	RBM20	100933345	protein-coding	XM_031955834.1	XP_031811694.1	1229	
NC_045427.1	566168628	566193119	2	minus	uncharacterized LOC116421892, transcript variant X4	LOC116421892	116421892	lncRNA	XR_004232478.1			
NC_045427.1	566291217	566295261	2	minus	uncharacterized LOC116421893, transcript variant X2	LOC116421893	116421893	lncRNA	XR_004232482.1			
NC_045427.1	566361598	566388988	2	plus	programmed cell death protein 4 isoform X2	PDCD4	100929867	protein-coding	XM_003755385.4	XP_003755433.1	469	
NC_045427.1	566389312	566427739	2	minus	BBSome-interacting protein 1	BBIP1	100933083	protein-coding	XM_003755395.3	XP_003755443.1	70	
NC_045427.1	566427840	566570196	2	plus	leucine-rich repeat protein SHOC-2	SHOC2	100929610	protein-coding	XM_003755384.4	XP_003755432.1	582	
NC_045427.1	566594305	566595272	2	minus	uncharacterized LOC116421184	LOC116421184	116421184	lncRNA	XR_004231484.1			
NC_045427.1	566595454	566599587	2	plus	alpha-2A adrenergic receptor	ADRA2A	100929353	protein-coding	XM_003755383.3	XP_003755431.2	438	
NC_045427.1	566641273	566642276	2	minus	uncharacterized gene	LOC111719033	111719033	pseudogene				
NC_045427.1	566794807	566795470	2	minus	uncharacterized gene	LOC100932556	100932556	pseudogene				
NC_045427.1	566862469	566865069	2	plus	LOW QUALITY PROTEIN: peroxisome proliferator-activated receptor gamma coactivator-related protein 1-like	LOC116421029	116421029	protein-coding	XM_031949357.1	XP_031805217.1	467	
NC_045427.1	567438008	567438745	2	minus	uncharacterized gene	LOC100934053	100934053	pseudogene				
NC_045427.1	567969944	567986168	2	minus	uncharacterized gene	LOC105748983	105748983	pseudogene				
NC_045427.1	568100712	568174646	2	minus	glycerol-3-phosphate acyltransferase 1, mitochondrial	GPAM	100924950	protein-coding	XM_003755368.4	XP_003755416.1	830	
NC_045427.1	568241738	568263505	2	plus	beta-tectorin	TECTB	100924689	protein-coding	XM_003755367.3	XP_003755415.2	356	
NC_045427.1	568268128	568332979	2	minus	guanylate cyclase 2G-like	LOC105749254	105749254	protein-coding	XM_031949358.1	XP_031805218.1	1117	
NC_045427.1	568299814	568401638	2	plus	long-chain-fatty-acid--CoA ligase 5	ACSL5	100931711	protein-coding	XM_031955847.1	XP_031811707.1	683	
NC_045427.1	568405754	568420925	2	minus	palmitoyltransferase ZDHHC6	ZDHHC6	100924256	protein-coding	XM_003755366.3	XP_003755414.1	413	
NC_045427.1	568420981	568846544	2	plus	vesicle transport through interaction with t-SNAREs homolog 1A isoform X4	VTI1A	100923813	protein-coding	XM_003755364.4	XP_003755412.1	187	
NC_045427.1	568993182	568996431	2	plus	uncharacterized LOC105749267	LOC105749267	105749267	lncRNA	XR_001120440.1			
NC_045427.1	569018438	569246183	2	plus	transcription factor 7-like 2 isoform X11	TCF7L2	100922675	protein-coding	XM_003755358.4	XP_003755406.1	605	
NC_045427.1	569202910	569204682	2	minus	uncharacterized LOC116421894	LOC116421894	116421894	lncRNA	XR_004232484.1			
NC_045427.1	569712823	569767276	2	plus	hyaluronan-binding protein 2	HABP2	100928321	protein-coding	XM_031955872.1	XP_031811732.1	557	
NC_045427.1	569766857	569848596	2	minus	nebulin-related-anchoring protein isoform X1	NRAP	100928064	protein-coding	XM_012540998.3	XP_012396452.1	1763	
NC_045427.1	569815967	569816073	2	minus	U6 spliceosomal RNA	LOC111719005	111719005	snRNA	XR_002769331.1			
NC_045427.1	569857206	569912712	2	plus	caspase-7	CASP7	100927801	protein-coding	XM_031949359.1	XP_031805219.1	443	
NC_045427.1	569938284	569960520	2	plus	pleckstrin homology domain-containing family S member 1	PLEKHS1	100927541	protein-coding	XM_031955873.1	XP_031811733.1	499	
NC_045427.1	570038643	570058408	2	minus	DNA cross-link repair 1A protein isoform X1	DCLRE1A	100927289	protein-coding	XM_023495782.2	XP_023351550.1	1037	
NC_045427.1	570058448	570121706	2	plus	NHL repeat-containing protein 2 isoform X1	NHLRC2	100927034	protein-coding	XM_031955875.1	XP_031811735.1	764	
NC_045427.1	570306280	570308925	2	plus	beta-1 adrenergic receptor	ADRB1	116421895	protein-coding	XM_031955878.1	XP_031811738.1	510	
NC_045427.1	570401583	570459051	2	minus	coiled-coil domain-containing protein 186	CCDC186	100926780	protein-coding	XM_003755374.4	XP_003755422.1	906	
NC_045427.1	570460539	570531989	2	plus	tudor domain-containing protein 1 isoform X4	TDRD1	100926252	protein-coding	XM_023495929.2	XP_023351697.1	1170	
NC_045427.1	570550093	570554107	2	plus	uncharacterized LOC116421896	LOC116421896	116421896	lncRNA	XR_004232485.1			
NC_045427.1	570554155	570604431	2	plus	von Willebrand factor A domain-containing protein 2	VWA2	100925994	protein-coding	XM_003755372.2	XP_003755420.1	784	
NC_045427.1	570606365	570736384	2	minus	actin filament-associated protein 1-like 2 isoform X2	AFAP1L2	100925730	protein-coding	XM_023495771.2	XP_023351539.1	857	
